,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
114,238,Bosch/Texas Instruments&Manchester Memorial High School,Crusaders,Manchester,New Hampshire,USA,1999,,NE,Manchester Memorial High School,,CMPMO
115,240,DTE Energy / Plastic Omnium/La-z-Boy/Flat Rock Metal/Red Lobster/Center For Progressive Health & Wellness&Jefferson High School,Tempest,Monroe,Michigan,USA,1999,,FIM,Jefferson High School,,CMPMO
116,244,MH Labs & Grandville High School,RoboDawgs 3D,Grandville,Michigan,USA,1999,,FIM,Grandville High School,,CMPMO
117,245,GM Global Product Operations/FCA Foundation/R & G Drummer/Department of Defense STEM (DoDSTEM)/State of MI FRC Grant/Valeo Thermal Systems/Magna Powertrain/TEK PROS TODAY/Friends & Family of the Adambots/Thyssenkrupp System Engineering Inc./Doolin and Haddad Dentistry&Rochester Adams High School,Adambots,Rochester,Michigan,USA,1999,,FIM,Rochester Adams High School,,CMPMO
118,246,Boston University & Boston University Academy,Overclocked,Boston,Massachusetts,USA,1999,,NE,Boston University Academy,,CMPMO
119,247,Terminal Supply/AMG Advanced Manufacturing Group/DADARA Ford Motor Company/FCA Foundation/Berkley Education Foundation/Eaton Corporation/24 Group/Solid Works&Berkley High School&Shrine Catholic High School,Da Bears,Berkley,Michigan,USA,1999,,FIM,Berkley High School & Shrine Catholic High School,,CMPMO
120,250,"Bechtel /United Technologies Corporation/The Foundation for Engineering Education/GE Volunteers/Metal Supermarkets/Clark Industrial Park/Advanced Manufacturing Technologies, Inc./Miller Mechanical Services/Stewart's Foundation/Albany Society of Engineers/Rensselaer/All U, Inc &Colonie Central High School",Dynamos,Colonie,New York,USA,1999,,,Colonie Central High School,,CMPMO
121,253,SMUHSD / Brin Wojcicki Foundation & Mills High,Mills Robotics Team,Millbrae,California,USA,1999,,,Mills High,,CMPTX
122,254,NASA/NASA Ames Research Center/Apple/Google/Innovation First International/Analog Devices/AMEX Plating/BAE Systems/The Wong Family/Brin Wojcicki Foundation/Lockheed Martin/West Coast Products/Qualcomm/Intuitive Surgical/Cisco/Gilbert Spray Coat/Applied Welding/Dropbox/Orange Vise Company/Four-D Metal Finishing/Vivid-Hosting & Bellarmine College Preparatory,The Cheesy Poofs,San Jose,California,USA,1999,,,Bellarmine College Preparatory,,CMPTX
123,256,Apple/Brin Wojcicki Foundation&Willow Glen High,Robo-Rams,San Jose,California,USA,1999,,,Willow Glen High,,CMPTX
124,263,"Retlif Testing Laboratories/Check-Mate Industries, Inc./H.A. Guden Co., Inc./Philip Ross Industries, Inc./Sachem Robotics Team 263 Booster Club/Muller Martini Corp./Bryan Cave/Health Diagnostics Management, LLC/International Union of Operating Engineers/High Tech Brazing, Inc./Robert and Edwina Cox/Gregory and Jeanne Heinemann/Tritech Healthcare Management, LLC&Sachem High Schools North and East",Sachem Aftershock,Ronkonkoma,New York,USA,1999,,,Sachem High Schools North and East,,CMPMO
125,265,Johnson & Johnson/Picatinny STEM / DOD STEM & Lakeland Reg H,Moderate Heat,Wanaque,New Jersey,USA,1999,,MAR,Lakeland Reg H,,CMPMO
126,269,John Deere/3M/GE Volunteers of GE Healthcare/Sharp Packaging Systems/Milwaukee School of Engineering/Society of Manufacturing Engineers&Oconomowoc High,CooneyTech,Oconomowoc,Wisconsin,USA,1999,,,Oconomowoc High,,CMPMO
127,271,Bay Shore Union Free School District /North Atlantic Industries /Sartorius-Stedim/Apple Appliance Repair Inc./United Way/Festo Corporation /BAE Systems/Suffolk Transportation System /Public Metals Corp. /South Country PFA&Bay Shore Senior High School,Mechanical Marauders,Bay Shore,New York,USA,1999,,,Bay Shore Senior High School,,CMPMO
128,272,Comcast NBCUniversal/Lockheed Martin/ASI Technologies/SCTE Foundation/Lansdale Cannoneers Sportsman Club /ICON Clinical Research PLC./Glaxo Smith Kline/Remington & Vernick Engineers/Rajant Corporation/SolidWorks/IBEW Local 654&Lansdale Catholic High School,Cyber-Crusaders,Lansdale,Pennsylvania,USA,1998,,MAR,Lansdale Catholic High School,,CMPMO
129,279,Dana Incorporated & Toledo Technology Academy High School,Tech Fusion,Maumee,Ohio,USA,1999,,,Toledo Technology Academy High School,,CMPMO
130,280,DENSO/Ford Motor Company/DADARA/MDE/AEL Span/ETC - Environmental Testing & Consulting/Taylor Rotary/A-Lot Paving/Taylor Foundation for Educational Excellence&Taylor Career and Technical Center,TnT,Taylor,Michigan,USA,1999,,FIM,Taylor Career and Technical Center,,CMPMO
131,281,Michelin / Caterpillar / Greenville Technical College / Laserflex South / Baldor / Synnex Corp / ASME & Greenville Technical Charter High & J. L. Mann High Academy & Riverside High & Southside High & Mauldin High & Wade Hampton High & Woodmont High,The GreenVillains,Greenville,South Carolina,USA,1999,,,Greenville Technical Charter High & J. L. Mann High Academy & Riverside High & Southside High & Mauldin High & Wade Hampton High & Woodmont High,,CMPTX
132,283,Hamilton Automation/TWL Construction/Greenville County Schools/Lawrence Fabrication/Dixie Rubber/GE/Instron/Schwalm Robotics/Palmetto Graphics/PPG Inc/ECPI University/Northrup Grumman/AFL/SOLIDWorks&Wade Hampton High&Greenville Senior High Academy&J. L. Mann High Academy&Riverside High&Greenville Technical Charter High&Oakbrook Preparatory School,The Generals,Greenville,South Carolina,USA,1999,,,Wade Hampton High & Greenville Senior High Academy & J. L. Mann High Academy & Riverside High & Greenville Technical Charter High & Oakbrook Preparatory School,,CMPTX
133,287,William Floyd High School & William Floyd High School,Floyd,Mastic Beach,New York,USA,1999,,,William Floyd High School & William Floyd High School,,CMPMO
134,288,MH Labs / Hepfer & Associates & Grandville High School,The RoboDawgs,Grandville,Michigan,USA,1999,,FIM,Grandville High School,,CMPMO
135,291,GE Volunteers & Northwest Pa Collegiate Academy,CIA - Creativity In Action,Erie,Pennsylvania,USA,1999,,,Northwest Pa Collegiate Academy,,CMPMO
136,292,"The Delphi Foundation/FCA Foundation/AndyMark, Inc./GM/Monsanto Fund/Best Buy&Western High School",PantherTech,Russiaville,Indiana,USA,1999,,IN,Western High School,,CMPMO
137,293,Bristol-Myers Squibb / Smith Foundation / Hopewell Valley Education Foundation / Continuum Dynamics  / SRI International / Onshape / SolidWorks  & Hopewell Valley Central High School,Team S.P.I.K.E.,Pennington,New Jersey,USA,1999,,MAR,Hopewell Valley Central High School,,CMPMO
138,294,Northrop Grumman/Google/Raytheon/The Boeing Company/Impresa Aerospace/Cooler Master&Redondo Union High&Mira Costa High,Beach Cities Robotics,Redondo Beach,California,USA,1999,,,Redondo Union High & Mira Costa High,,CMPTX
139,295,GRANITE BAY HIGH,Grizzly Robotics Team,Granite Bay,California,USA,1999,,,Granite Bay High,,CMPTX
141,299,Family/Community & Valkyrie Robotics,Valkyrie Robotics,Cupertino,California,USA,1998,,,Valkyrie Robotics,,CMPTX
142,302,Delphi/General Motors/FCA Foundation/Kostal North America/MI Dept. of Education/BAE Systems/Anderson Custom Pools/The Productivity Team/AT&T Michigan/ESYS Automation/The Lake Orion Review/Green Light Graphics/The LeTendre Family/Victory Custom Trailers&Lake Orion Community High School,The Dragons,Lake Orion,Michigan,USA,1999,,FIM,Lake Orion Community High School,,CMPMO
143,303,"Bridgewater-Raritan High School/STS Tire & Auto Centers  & Mavis Discount Tires/Picatinny  & DOD Stem/Johnson & Johnson Healthcare Systems, Inc./Nokia Bell Labs/VFW Post 2290/Huawei/J&E Metal Fabricators/CSC/303 RAMP/BAE/Rotor Clip/Verizon/Harris&Brdgwtr  Raritn High Sch",The T.E.S.T. Team,Bridgewater,New Jersey,USA,1999,,MAR,Brdgwtr  Raritn High Sch,,CMPMO
144,304,"NRG Energy, Inc. &Washington George Hs",GWHS Robo Griffins,Philadelphia,Pennsylvania,USA,1999,,MAR,Washington George Hs,,CMPMO
145,308,"FCA Foundation/Engineered Abrasives/ZF TRW/Nissan/Tecla Company, Inc./B&P Process Equipment/Autodesk/Midwest Glass Fabricators/Paragon Model & Tool, Inc./Novi Laser /Keysight Technologies&Walled Lake Central High School&Walled Lake Western High School&Walled Lake Northern High School",The Monsters,Walled Lake,Michigan,USA,1999,,FIM,Walled Lake Western High School & Walled Lake Central High School & Walled Lake Northern High School,,CMPMO
146,313,DADARA/Ford Motor Company/DENSO International/The Oakwood Group/Inkorprate Graphics&Wayne Memorial High School,The Bionic Zebras,Wayne,Michigan,USA,1999,,FIM,Wayne Memorial High School,,CMPMO
147,314,"GM Manufacturing/Kettering University/FCA Foundation/Shaltz Automation/Local 370 Plumbers & Pipefitters/Flint Glass Service/Mid States Bolt & Screw/LEONI/A Frame Awards, Inc./Mid-Michigan Robotics Alliance/Interstate Batteries&Carman-Ainsworth High School",The Megatron Oracles,Flint,Michigan,USA,1999,,FIM,Carman-Ainsworth High School,,CMPMO
148,316,Microsoft/Picatinny Arsenal/DuPont/The Boeing Company/Salem County Community College&South Jersey Robotics Inc,LuNaTeCs,Penns Grove,New Jersey,USA,1999,,MAR,South Jersey Robotics Inc,,CMPMO
149,319,Symbotic/SPS New England/Podmore Manufacturing/NDEP/OPTICS 1&Prospect Mountain High School,Big Bad Bob,Alton,New Hampshire,USA,1999,,NE,Prospect Mountain High School,,CMPMO
150,321,Associated Alumni of Central High School/University of Pennsylvania/Drexel University/Comcast/DoD STEM/Central High School Home and School Association & Central Hs,RoboLancers,Philadelphia,Pennsylvania,USA,1999,,MAR,Central Hs,,CMPMO
151,322,General Motors/Axalta/Huntington Bank/Home Depot/Gaines Jewelry/Hilton Screeners/State of Michigan/Flint Community Schools&Northwestern High School&Southwestern Academy&Mott Middle College High School,Team F.I.R.E.,Flint,Michigan,USA,1999,,FIM,Northwestern High School & Southwestern Academy & Mott Middle College High School,,CMPMO
152,329,Zebra Technologies & Patchogue-Medford High School,Mohawks,Medford,New York,USA,1999,,,Patchogue-Medford High School,,CMPMO
153,330,NASA/Boeing/NASA-JPL/Raytheon/J&F Machine & Hope Chapel Academy,The Beach Bots,Hermosa Beach,California,USA,1999,,,Hope Chapel Academy,,CMPTX
154,333,Bloomberg / Pershing Square Foundation / LeNoble Lumber / T's ME Shirt Screening & John Dewey High School,MEGALODONS,Brooklyn,New York,USA,1999,,,John Dewey High School,,CMPMO
155,334,"Con Edison/Brooklyn Tech Alumni Foundation, Inc./Google/Boeing/Old Mission Capital/GIBC Digital&Brooklyn Technical High School",TechKnights,Brooklyn,New York,USA,1999,,,Brooklyn Technical High School,,CMPMO
156,335,Con Edison/Pershing Square Foundation/Bezos Foundation/MTA-NYC Transit Authority/Polytech/City Tech & Science Skills Center High School at Waters Edge,Skillz Tech Gear Botz,Brooklyn,New York,USA,1999,,,Science Skills Center High School at Waters Edge,,CMPMO
157,337,Logan County Schools/WV Department of Adult-Technical Programs/Ralph R Willis Career & Technical Center/Logan County Commission/Alpha Natural Resources/Vance Enterprise/American Electric Power/Mollett Welding & Ralph R. Willis Vocational Center & Logan High School & Logan County Schools & Chapmanville Sr High School & Man Senior High School,Hard Working Hard Hats,Logan,West Virginia,USA,2000,,,Ralph R. Willis Vocational Center & Logan High School & Logan County Schools & Chapmanville Sr High School & Man Senior High School,,CMPMO
158,339,"NDEP/Simventions/Stafford County Economic Development Authority/Fredericksburg PC Users Group/Lockheed Martin/NAVSEA  Dahlgren/CGS PTO/Army Night Vision Lab, Fort Belvoir/Northrup Grumman & Commonwealth Gov .Sch.",Kilroy Robotics,Stafford,Virginia,USA,2000,,CHS,Commonwealth Gov .Sch.,,CMPMO
159,340,Bausch & Lomb Incorporated/Senator Michael Ranzenhofer/C&M Forwarding/Genesee Environmental LLC/Frontier Communications Corporation&Churchville-Chili Senior High School,G.R.R. (Greater Rochester Robotics),Churchville,New York,USA,2000,,,Churchville-Chili Senior High School,,CMPMO
160,341,DOW Chemical / Comcast / The Boeing Company / BAE Systems / Lockheed Martin / Cobham Defense Electronics / Janssen Biotech Inc. / Johnson & Johnson / Society of Women Engineers / D.i.D. Agency / Blue Bell Technologies / Denney Electric Supply & Wissahickon Shs,Miss Daisy,Ambler,Pennsylvania,USA,2000,,MAR,Wissahickon Shs,,CMPMO
161,342,"BOSCH/Robert Bosch, LLC/Dorchester County School District/SPAWAR/Dorchester County Council & Fort Dorchester High",Burning Magnetos,North Charleston,South Carolina,USA,2000,,,Fort Dorchester High,,CMPTX
162,343,"NASA/Itron, Inc./Duke Energy/Schneider Electric Company & School District of Oconee County",Metal-In-Motion,Seneca,South Carolina,USA,2000,,,School District of Oconee County,,CMPTX
163,346,Rotary Club of Chester / GE / DuPont / EPI & Lloyd C Bird High,RoboHawks,Chesterfield,Virginia,USA,2000,,CHS,Lloyd C Bird High,,CMPMO
164,348,Joseph's Garage/Mass Bay Engineering/Society of American Military Engineers (S.A.M.E.)/Bonded Transmission & Norwell High School,Norwell Robotics,Norwell,Massachusetts,USA,2000,,NE,Norwell High School,,CMPMO
165,352,Lockheed Martin & Carle Place Middle Senior High School,The Green Machine,Carle Place,New York,USA,2000,,,Carle Place Middle Senior High School,,CMPMO
166,353,Trio Hardware/Bloomberg L.P./B & Z Steel Equipment Co. Inc./Just Shelf It/Shoreline Beverage/Family Bagel/Gershow Recycling/Dr. Raphael Strauss Allergy & Asthma/Star Kitchen & Plainview-Old Bethpage/Jfk High School,POBots,Plainview,New York,USA,2000,,,Plainview-Old Bethpage/Jfk High School,,CMPMO
167,354,Bloomberg & George Westinghouse Career & Technical Ed High Sch,G-House Pirates,Brooklyn,New York,USA,2000,,,George Westinghouse Career & Technical Ed High Sch,,CMPMO
168,358,GE Volunteers of GE Healthcare & Hauppauge High School,Robotic Eagles,Hauppauge,New York,USA,2000,,,Hauppauge High School,,CMPMO
169,359,"State of Hawaii REACH STEM Grant/McInerny Foundation/Castle & Cooke, Inc. Dole Plantation/FirstWind Hawaii/Hawaiian Electric Company/Waialua Federal Credit Union/Pioneer Hi-Bred International/HawaiiUSA Federal Credit Union/Randy and Mary Wood/LockHeed Martin/Turtle Bay Foundation/Oakley, Inc./Golf Concepts-Nike/Skydive Hawaii/McDonalds of Hawaii/PHNSY & IMF/Waialua Hongwanji Mission/Monsanto Hawaii/BAE Systems/Arthur Kobayashi, OD/Waialua High School Foundation/Haleiwa Shingon Mission/Island X Hawaii/HI Central North Complex/R.M. Towill Foundation/Friends of Hawaii Robotics/The Oishi Family/Kalaeloa Partners LP/United Launch Alliance/Waialua Lions Club/Oceanic Time Warner Cable/Chevron Hawaii/HECO Matching Grant/Dole Food Company of Hawaii/Hawaii Visitors Bureau/Coca Cola Hawaii/Kenneth Koga/Kiyoshi Takenaka/Matsuo Takabuki/Team Real Estate/North Shore Chamber of Commerce/Yoshi Yonemura/Clyde and Sarah Miyataki/T.S. Hong/Gordon and Evelyn Kuwada/Sunset Homes LLC & Waialua High & Interm",Hawaiian Kids,Waialua,Hawaii,USA,2000,,,Waialua High & Intermediate School,,CMPTX
170,360,The Boeing Company/Friends of Bellarmine Robotics/Islam Family Foundation/Tacoma Steel Supply/Google/Washington FIRST Robotics/Kel-Tech Plastics/The Rudolph Family/SPEEA Local 2001/The Ross Family/The Murphy Family/Clover Park Technical College/Boeing Employee Credit Union/Rotary of Clover Park/Bamford Foundation/Multicare/State Farm Insurance/Bertolino's Coffee Bar/AREVA Federal Services LLC&Bellarmine Preparatory School,The Revolution,Tacoma,Washington,USA,2000,,PNW,Bellarmine Preparatory School,,CMPTX
171,364,NASA/NASA Stennis Space Center/Mississippi Power/AVL/Barnes & Noble/DS SolidWorks/Walmart/Raising Canes/Sulfur Operations Support/SEAONE/Holifield Engineering Inc & Gulfport High School,Team Fusion,Gulfport,Mississippi,USA,2000,,,Gulfport High School,,CMPTX
172,365,DuPont Engineering/Verizon Foundation/On-Board Engineering/The Boeing Company/Southco/United Therapeutics Corporation/First State Robotics & Neighborhood Group,Miracle Workerz,Wilmington,Delaware,USA,2000,,MAR,Neighborhood Group,,CMPMO
173,368,Hawaiian Electric Company/RHT Enterprise/Monsanto Hawaii/DOD STEM/Min Plastics/Industrial Electronics/Many wonderful anonymous donors full of Aloha&President William Mckinley High School,Team Kika Mana,Honolulu,Hawaii,USA,2000,,,President William Mckinley High School,,CMPTX
174,369,Bloomberg & William E Grady Career and Technical Education Hig & Rachel Carson High School for Coastal Studies,High Voltage Robotics,Brooklyn,New York,USA,2000,,,William E Grady Career and Technical Education Hig & Rachel Carson High School for Coastal Studies,,CMPMO
175,371,Con Edison&Curtis High School,Cyber Warriors,Staten Island,New York,USA,2000,,,Curtis High School,,CMPMO
176,378,"MAHLE Behr/Delphi Foundation/GM Components Holdings, LLC/Newfane Lions Club/Olcott Lions Club/Newfane Central Schools&Newfane Senior High School",The Circuit Stompers,Newfane,New York,USA,2000,,,Newfane Senior High School,,CMPMO
177,379,Delphi /Youngstown Electric Supply Company (YESCO)/Home Savings & Loan Foundation/Ron Robinson/Girard-Liberty Rotary Club/General Motors Foundation&Girard Sr High School,RoboCats,Girard,Ohio,USA,2000,,,Girard Sr High School,,CMPMO
179,384,Flexicell / GE Volunteers / ShowBest Fixture Corp. / Hermitage Automation / SkyFoundry LLC / Whiteboard Geeks / Slurry Pavers / Henrico Co. Education Foundation / Solidworks & Tucker High,Sparky 384,Richmond,Virginia,USA,2000,,CHS,Tucker High,,CMPMO
180,386,Tippmann Innovation/Raytheon/School Board of Brevard County/DRS Network & Imaging Systems/GE/Rockwell Collins/Total Travel Marine/VRCimenatic/The State of Florida/Florida Breeze/NASA GSDO&Melbourne Senior High School,Team Voltage,Melbourne,Florida,USA,2000,,,Melbourne Senior High School,,CMPTX
181,395,Bloomberg/Port Authority of NY & NJ/The New York Yankees/S&P Global/Columbia University&Morris Academy for Collaborative Studies&Columbia Secondary School&School for Excellence,2 TrainRobotics,Bronx,New York,USA,2000,,,Columbia Secondary School & School for Excellence & Morris Academy for Collaborative Studies,,CMPMO
