,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
3239,7452,Dupo Jr Sr High School,Dupo Tigers,Dupo,Illinois,USA,2019,,,Dupo Jr Sr High School,,CMPMI
3240,7454,"Toyota, Indiana / NASA / Monsanto & North High School",Huskies on Hogs,Evansville,Indiana,USA,2019,,IN,North High School,,CMPMI
3241,7455,Nathaniel Narbonne High School,Narbots,Harbor City,California,USA,2019,,,Nathaniel Narbonne High School,,CMPTX
3243,7457,NASA/Mundell & Associates/Indiana Manufacturing Competitiveness Center/Rolls Royce&Purdue Polytechnic High School,suPURDUEper Robotics,Indianapolis,Indiana,USA,2019,,IN,Purdue Polytechnic High School,,CMPMI
3246,7460,"NASA/Department of Defence (DOD)/Carrdan/SolidWorks/FCA Foundation/Chrysler/Leanne Black, Key Realty/Midland Title/Impact/First Solar/Motion Robotics&Sylvania STEM Center",Avi and Friends,Sylvania,Ohio,USA,2019,,,Sylvania STEM Center,,CMPMI
3247,7461,The Boeing Company/Black Lodge Research/Google/Bluetooth Special Interest Group/Microsoft/Andeavor/Alaska Airlines/FIRST Washington/Loder Instrument Company/Archimedes School of Creative Thinking/XBOT robotics/NRG Team 948&Team 7461 Robotics,Sushi Squad,Redmond,Washington,USA,2019,,PNW,Team 7461 Robotics,,CMPTX
3248,7462,NASA/Collins Aerospace/Lockheed Martin/Andy Hinton VP of Google /Google&Family/Community,Disruptive Technologies,Danbury,Connecticut,USA,2019,,NE,Family/Community,,CMPMI
3249,7463,"Incandescent Mice, Sponsored by NASA/Analog Devices/Proficient Health/Lucy Devine Condo Rental, LLC/Techno Wolves Booster Club/United Therapeutics/Duke Energy&Family/Community",Incandescent Mice,Apex,North Carolina,USA,2019,,FNC,Family/Community,,CMPTX
3250,7464,Boeing/DOD Stem&4-H,ORION,Norman,Oklahoma,USA,2019,,,4-H,,CMPTX
3253,7467,Academies of West Memphis,Devils Burn-In,West Memphis,Arkansas,USA,2019,,,Academies of West Memphis,,CMPTX
3254,7468,Kipp San Francisco Clg Prep,FireBolts,San Francisco,California,USA,2019,,,Kipp San Francisco Clg Prep,,CMPTX
3256,7470,Worth Co High School,iRAMBOTs with NASA,Sylvester,Georgia,USA,2019,,PCH,Worth Co High School,,CMPTX
3258,7472,Boeing/Watlow/Bayer Fund/EFK Moen Civil Engineering Design&Cor Jesu Academy,R2 Jesu Robotics ,Saint Louis,Missouri,USA,2019,,,Cor Jesu Academy,,CMPTX
3259,7473,Tecumseh High School,Mechanic! at the Disco,Tecumseh,Oklahoma,USA,2019,,,Tecumseh High School,,CMPTX
3260,7474,BRAINSTEM-io/Argosy Foundation&Family/Community,JXN UNITED,Jackson,Mississippi,USA,2019,,,Family/Community,,CMPTX
3263,7477,ASA Electronics / NASA & Mishawaka High School,Giddy GOATS,Mishawaka,Indiana,USA,2019,,IN,Mishawaka High School,,CMPMI
3264,7479,Elizabeth High School,CRT   (Cardinals Robotics Team),Elizabeth,Colorado,USA,2019,,,Elizabeth High School,,CMPTX
3267,7482,"Amazon/Bourns, Inc./RUSD Career Technical Education&Abraham Lincoln High School",Lincoln Panther Robotics ,Riverside,California,USA,2019,,,Abraham Lincoln High School,,CMPTX
3268,7483,2019 Argosy Foundation FRC Rookie Grant / Arkansas Department of Workforce Services / Arkansas FIRST / Canaan Title Solutions / Ultimate Lawn Care and More & Viola High School,Mechanically Challenged,Viola,Arkansas,USA,2019,,,Viola High School,,CMPTX
3269,7484,First Command/DoDEA STEM/Legion Army Surplus/The Wond'ry - Vanderbilt's Innovation Center/The Fort Campbell Spouses Club&Ft Campbell High School,Wings of Steel,Fort Campbell,Kentucky,USA,2019,,,Ft Campbell High School,,CMPMI
3270,7485,NASA / Yampa Valley Bank / NAPA Auto Parts / Moffat County School District & Moffat County High School,Mo Co Robo,Craig,Colorado,USA,2019,,,Moffat County High School,,CMPTX
3271,7486,NASA/The Meeker Family/Burton D. Morgan Foundation/Deloitte/Hyland&Hudson High School,Hudson Hybrids,Hudson,Ohio,USA,2019,,,Hudson High School,,CMPMI
3272,7487,Family/Community,Palm Beach County Sheriff PAL WestGate,West Palm Beach,Florida,USA,2019,,,Family/Community,,CMPTX
3273,7488,Family/Community & Village Academy,Milagro & Village Academy ,Delray Beach,Florida,USA,2019,,,Family/Community & Village Academy,,CMPTX
3274,7489,Family/Community,Milagro Center,Delray Beach,Florida,USA,2019,,,Family/Community,,CMPTX
3275,7490,Family/Community,Boys & Girls Club of Riviera Beach,West Palm Beach,Florida,USA,2019,,,Family/Community,,CMPTX
3276,7491,Kettering University/Michigan Department of Education/Argosy Foundation/Lucy Hamm Inc/Marketing Alliance/Zodiac Enterprises/Spud Software&Genesee Christian High School,Cyber Soldiers,Burton,Michigan,USA,2019,,FIM,Genesee Christian High School,,CMPMI
3277,7492,Evers and Sons/Spitzer/Willow Creek/Ocker Consulting & Analytics/Hess/Kiewit/Wood/Mindy Harmon Photography/Heerema Marina Contractors/Conroe ISD&The Woodlands-College Park HS&Academy of Science and Technology at College Park HS,CavBots,The Woodlands,Texas,USA,2019,,TX,Academy of Science and Technology at College Park HS & The Woodlands-College Park HS,,CMPTX
3278,7494,National Aeronautics and Space Administration & Dulles High School,Circuit Bizurkers,Missouri City,Texas,USA,2019,,TX,Dulles High School,,CMPTX
3279,7495,DOW Chemical/Argosy Foundation/FIRST & Sacred Heart Academy High Sch,SHAbotics,Mount Pleasant,Michigan,USA,2019,,FIM,Sacred Heart Academy High Sch,,CMPMI
3280,7496,Boeing/Muenchau Metal Works/Triple B Manufacturing/Mascoutah School District #19&Mascoutah High School,Robo Indians,Mascoutah,Illinois,USA,2019,,,Mascoutah High School,,CMPMI
3283,7499,NASA/Lowe's Home Improvement/Georgia Museum of Agriculture&Upward Bound/TRIO,Stallion Robotics,Tifton,Georgia,USA,2019,,PCH,Upward Bound/TRIO,,CMPTX
3284,7500,NASA/Florida Power and Light/State of Florida/ABB/Tecnoconsult/ProSolar&St Thomas Aquinas High School,MARAUDERS,Fort Lauderdale,Florida,USA,2019,,,St Thomas Aquinas High School,,CMPTX
3285,7501,"Quanta, Inc. / Absopure / John V. Butterfield Investments / Kelly Fuels / Matt D. Logan DDS & Columbia Central High School",Golden Gears,Brooklyn,Michigan,USA,2019,,FIM,Columbia Central High School,,CMPMI
3286,7502,NASA / Middlebury Community Schools & Northridge High School,CyberBuggies Northridge High School,Middlebury,Indiana,USA,2019,,IN,Northridge High School,,CMPMI
3287,7503,NASA/Call-em-all/Port of Peri Peri/Improving Enterprises/Wisneski Family /Intuitive Foundation/Kohli Family/SMARTS Learning Center/Ganapathineedi Family/Vineet Gupta and Pooja Sangal/Sahoo Family/Sule Family/Fukumoto Family/Gooch Family/Rosa Su&Family/Community,Radicubs,Frisco,Texas,USA,2019,,TX,Family/Community,,CMPTX
3288,7504,Collins Aerospace/NASA/Danbury Walmart&Brewster High School,Cybearbots,Brewster,New York,USA,2019,,,Brewster High School,,CMPMI
3289,7506,"Texas Workforce Commission/Lockheed Martin/SER Jobs for Progress National, Inc.&Arlington ISD Dan Dipert Career and Technical Center",Wildcards,Arlington,Texas,USA,2019,,TX,Arlington ISD Dan Dipert Career and Technical Center,,CMPTX
3291,7511,Texas WorkForce Commission/2020 FRC Registration Gap Grant&Greater Waco Advanced Manufacturing Academy,GWAMA FRC Robotics,Waco,Texas,USA,2019,,TX,Greater Waco Advanced Manufacturing Academy,,CMPTX
3292,7512,"NASA Program Growth Grant / Argosy Foundation / FIRST in Alabama FRC Rookie Grant / Revelation Missionary Baptist Church / Gulf Electric Company, Inc. of Mobile & Williamson High School",Lions Bots,Mobile,Alabama,USA,2019,,,Williamson High School,,CMPTX
3293,7514,Johnson STEM Activity Center/FEDEX/Novelis/NASA/Urban Outsourcing/Dispersive Technologies/TDS Design/SWE (Society of Women Engineers) at Georgia Tech&Family/Community,EVE Robotics,Atlanta,Georgia,USA,2019,,PCH,Family/Community,,CMPTX
3294,7515,NASA/Toyota USA Foundation/Constellium&Wood County Voc Tech School,Dark Side Robotics,Parkersburg,West Virginia,USA,2019,,,Wood County Voc Tech School,,CMPMI
3295,7516,The University of Louisville J. B.  Speed School of Engineering & Central HS Magnet Career Acad,Louisville Centrons,Louisville,Kentucky,USA,2019,,,Central HS Magnet Career Acad,,CMPMI
3296,7519,NASA/Karl E. Larsen/Clewiston HS School Advisory Committee/Clewiston High School/Tom Perry Family Foundation/Braunstein Enterprises LLC/Pepe Lopez / The Lopez Family/Clewiston Elks Lodge/ACE Hardware/Sunshine Family Medicine/Clewiston Rotary Club/FIRST&Clewiston High School,Silver Warriors,Clewiston,Florida,USA,2019,,,Clewiston High School,,CMPTX
3298,7521,NASA / American Electric Power / Deutsch & Deutsch / Warren Transport Inc. & United High School,ULTIMATE Robotics,Laredo,Texas,USA,2019,,TX,United High School,,CMPTX
3301,7525,American Fabricators Inc./NASA/Schneider Electric/AllianceBernstein/Amazon/Argosy Foundation/DENSO/Tennessee Valley Authority/AMP Printing/Experworks&RePublic High School&Martin L King Jr Magnet School,Pioneers^2,Nashville,Tennessee,USA,2019,,,RePublic High School & Martin L King Jr Magnet School,,CMPTX
3304,7528,NASA / Cisco / Nutanix / Live Oak High School & Live Oak High School,Nuts and Bolts,Morgan Hill,California,USA,2019,,,Live Oak High School,,CMPTX
3306,7530,Nesvold Farms / Watertown Lions / Watertown Legion Post 121 & Watertown-Mayer High School,Brotherhood of Steel,Watertown,Minnesota,USA,2019,,,Watertown-Mayer High School,,CMPMI
3307,7531,Foundation for Dubuque Schools/John Deere/NASA/Preston Werner Ventures/Hormel/IBM & Dubuque Senior High School & Dubuque Hempstead High School,Servos Strike Back,Dubuque,Iowa,USA,2019,,,Dubuque Hempstead High School & Dubuque Senior High School,,CMPMI
3309,7533,Bowie High School,OSO-TECH,El Paso,Texas,USA,2019,,TX,Bowie High School,,CMPTX
3310,7534,Southwest High School,Dragonflies,Fort Worth,Texas,USA,2019,,TX,Southwest High School,,CMPTX
3311,7535,Texas Workforce Commission/FIRST in Texas/Uplift Summit International Preparatory&Uplift Summit Int'L Prep CS,Purple Poison 7535,Arlington,Texas,USA,2019,,TX,Uplift Summit Int'L Prep CS,,CMPTX
3313,7537,NASA/FIRST Equity & Access Grant/S&P Global/Loya Construction & Paving&Prairie View High School,Thunderbots,Henderson,Colorado,USA,2019,,,Prairie View High School,,CMPTX
3314,7538,Motorola/NASA/Gwinnett County Public Schools/Intuitive Foundation&Mountain View High School,Metal Mountain ,Lawrenceville,Georgia,USA,2019,,PCH,Mountain View High School,,CMPTX
3316,7540,East Mountain High School,Timberwolf Robotics,Sandia Park,New Mexico,USA,2019,,TX,East Mountain High School,,CMPTX
3317,7541,Minnesota Lake Fire Department / Compeer Financial / Maple River Community Education / Mapleton Area Foundation / Maple River Chamber of Commerce / Kato Engineering / ISG / Arnolds Implement / CCF Bank / Pioneer Bank / The Great Escape Bar and Grill / Jay's Outdoor Sports / M&M Insurance / Luther Honda & Maple River High School,Maple River Robotics,Mapleton,Minnesota,USA,2019,,,Maple River High School,,CMPMI
3320,7547,UL/NASA/AZFIRST/Mitsubishi Chemical Advanced Materials /Apollo DECA/Parents/Apollo Booster Club/Apollo High School&Apollo High School,Hawkinators,Glendale,Arizona,USA,2019,,,Apollo High School,,CMPTX
3321,7548,NASA/Bayer/Intuitive Foundation&Le Jardin Academy,Le Jardin Academy,Kailua,Hawaii,USA,2019,,,Le Jardin Academy,,CMPTX
3325,7553,Heat Treating Services of America/Rassini International/Equipment Tracking Solutions/NASA Robotics Alliance Project/Ford Motor Company/SW North America/Toyota/Argosy Foundation /State of Michigan&Oakland Schools Technical Campus Southwest,OSTC -  SWEET BOTS,Wixom,Michigan,USA,2019,,FIM,Oakland Schools Technical Campus Southwest,,CMPMI
3329,7560,NASA/Turtle Wax&De La Salle Institute-,Doodle Bots,Chicago,Illinois,USA,2019,,,De La Salle Institute-,,CMPMI
3331,7562,Northwestern State University / International Paper / Darkwoods of Natchitoches & Northwestern State University & La Sch for Math Science & Arts & Natchitoches Central High Sch,NSU Demons Robotics,Natchitoches,Louisiana,USA,2019,,,Northwestern State University & Natchitoches Central High Sch & La Sch for Math Science & Arts,,CMPTX
3339,7573,Muleshoe High School,MULEBOTICS,Muleshoe,Texas,USA,2019,,TX,Muleshoe High School,,CMPTX
3344,7578,Jamestown High School,Quantum Misfits,Jamestown,North Dakota,USA,2019,,,Jamestown High School,,CMPMI
3346,7587,Argosy Foundation/CBRE/Chipotle/ExxonMobil/Fulton Bank/Google/Holler Metal Fabricators/IEC-NJ/LaRosa Pizza/Metuchen Education Foundation/New Pearl Cleaners/NOKIA Bell Labs/Picatinny STEM/See-More Appliance&Metuchen High School,Metuchen Momentum,Metuchen,New Jersey,USA,2019,,FMA,Metuchen High School,,CMPMI
3353,7597,Fraser High School,Team HorsePowered,Fraser,Michigan,USA,2019,,FIM,Fraser High School,,CMPMI
3354,7598,Nissan North America/FIRST in Michigan/FCA/2020 Argosy Foundation FRC  2nd Year Grant/Judd Industrial/Kettering Alumni Association/Magna /ESG Automotive/Milford Counseling/SW North America/Divine Quality&St Catherine of Siena Academy,SCA Constellations,Wixom,Michigan,USA,2019,,FIM,St Catherine of Siena Academy,,CMPMI
3355,7599,Cristo Rey Philadelphia HS,Blue Pride,Philadelphia,Pennsylvania,USA,2019,,FMA,Cristo Rey Philadelphia HS,,CMPMI
3358,7602,Whitehall Industries & Mason Co Central High School,Spartronics,Scottville,Michigan,USA,2019,,FIM,Mason Co Central High School,,CMPMI
3361,7607,Highland High School,The Blackbirds,Palmdale,California,USA,2019,,,Highland High School,,CMPTX
3362,7608,Ogden International Hs-West,Owlenators,Chicago,Illinois,USA,2019,,,Ogden International Hs-West,,CMPMI
3366,7616,Sweeny ISD/The Dow Chemical Company/FIRST in Texas/Argosy Foundation&Sweeny High School,Cerberus,Sweeny,Texas,USA,2019,,TX,Sweeny High School,,CMPTX
3367,7617,Midwest Eye Institute/Micro Commercial Components (MCC)/Anonymous/IN-MaC/Fanfare Tickets/Eli Lily/Anonymous/Telamon Corporation/Teradyne Inc/Fischer Unitech/IMEG Corp./Anonymous/Storage Solutions/University High School/IVM Auto&University High School-Indiana,RoboBlazers,Carmel,Indiana,USA,2019,,IN,University High School-Indiana,,CMPMI
3368,7619,NASA & Lincoln Senior High School,illumiBOTi,Manitowoc,Wisconsin,USA,2019,,,Lincoln Senior High School,,CMPMI
3369,7620,Family/Community,Anthem Bolts,Anthem,Arizona,USA,2019,,,Family/Community,,CMPTX
3370,7621,Smithson Valley High School,Iron Rangers,Spring Branch,Texas,USA,2019,,TX,Smithson Valley High School,,CMPTX
3372,7627,Amazon & Monroe High School,Descendants of G.O.R.T.,Monroe,Washington,USA,2019,,PNW,Monroe High School,,CMPTX
3375,7634,Alta School Community Council / Jolley and Jolley / Paramount Machine / Presort Essentails & Alta High School,New Hawks,Sandy,Utah,USA,2019,,,Alta High School,,CMPTX
3378,7638,A D Johnston Jr Sr High School & Luther L Wright K-12 School & Hurley K-12 School & Wakefield Marenisco School,Northern Exposure Robotics Division ,Ironwood,Michigan,USA,2019,,FIM,Hurley K-12 School & Wakefield Marenisco School & Luther L Wright K-12 School & A D Johnston Jr Sr High School,,CMPMI
3381,7646,Crestwood High School,Cadets,Cresco,Iowa,USA,2019,,,Crestwood High School,,CMPMI
3382,7649,Santa Fe Public Schools/Argosy Foundation/Rio Grande Orthodonics/Guadalupe Credit Union/Toyota of Santa Fe/NuStar/Amazon/Capital Ford&Family/Community,Feles Numine,Santa Fe,New Mexico,USA,2019,,TX,Family/Community,,CMPTX
3383,7651,Bethlehem Central High School,Bethlehem Eagles,Bethlehem,New York,USA,2019,,,Bethlehem Central High School,,CMPMI
3384,7652,Florida Power & Light / Miami-Dade Public Schools Board Member Dr. Martin Karp / Florida International University [FIU] / City of Miami Beach / Miami Beach Chamber of Commerce & Miami Beach Senior High School,MiamiBeachBots,Miami Beach,Florida,USA,2019,,,Miami Beach Senior High School,,CMPTX
3386,7654,TESLA/Gene Haas Foundation&Coral Acad of Sci-Sandy Ridge,Robot In Box,Henderson,Nevada,USA,2019,,,Coral Acad of Sci-Sandy Ridge,,CMPTX
3387,7656,"Chem Trend/Eaton Corporation /Rosedale Products Inc. /Commonwealth Associates, Inc./Argosy Foundation  /Advance Turning & Manufacturing Inc  /Orbitform /Marco's Pizza /Melling Tool Company /Certain Teed Corporation /Tenneco Inc/Alro Steel /Englewood Electrical Supply/Jackson Masonic Temple Lodge #17/Center Machine & Tool LLC /Federated Church /Air Master /Accelerated Screen Printing /Kings Mobile Marine and Upholstery/Gerdau /Mag-Tec Casting Corporation/Power Drive Systems, Inc. /Michigan Center Lions Club /Local 333 Plumbers & Pipefitters /Little Tree Huggers Child Care &Michigan Center Jr Sr High Sch",MC Hammers,Michigan Center,Michigan,USA,2019,,FIM,Michigan Center Jr Sr High Sch,,CMPMI
3388,7657,Toyota Manufacturing / NASA / CP Handheld / University of Southern Indiana Engineering Department / Imperial Fasteners / Southern Indiana Career and Technical Center & New Tech Institute,ThunderBots,Evansville,Indiana,USA,2019,,IN,New Tech Institute,,CMPMI
3389,7658,Forrest Company/Loy Norrix High School/Kalamazoo Public Schools/OTP/Gheen Computer Repair/A-N-Y Welding & Loy Norrix High School,MagiTech,Kalamazoo,Michigan,USA,2019,,FIM,Loy Norrix High School,,CMPMI
3391,7660,New Eagle/Ford Motor Corporation/Domino's/Harman/Studio Design - ST/DTE Energy Foundation/Argosy FRC Rookie ReGrant/Toyota/Toothtown Pediatric Dentistry/ATMP Consulting&Father Gabriel Richard HS,The Byting Irish,Ann Arbor,Michigan,USA,2019,,FIM,Father Gabriel Richard HS,,CMPMI
3392,7661,Entergy / Laitram/Intralox / Heim Foundation & New Orleans Charter Sci & Math,SciHigh Nautili,New Orleans,Louisiana,USA,2019,,,New Orleans Charter Sci & Math,,CMPTX
3393,7662,Emerson/DT Engineering & Lebanon Tech Career Center & Lebanon Senior High School,ThreeRingCircuits,Lebanon,Missouri,USA,2019,,,Lebanon Senior High School & Lebanon Tech Career Center,,CMPTX
3394,7663,Nasa / ADCO Manufacturing / PMMI / West Coast products & Central High School East,Sleuth Robotics,Fresno,California,USA,2019,,,Central High School East,,CMPTX
3396,7665,Chem Trend / First Place Sports & Grand Ledge High School,GL Gadgets,Grand Ledge,Michigan,USA,2019,,FIM,Grand Ledge High School,,CMPMI
3397,7667,TEM Performance Machine Shop/Teens Connect Napa/DATRON Dynamics/Napa County Robotics/Napa Valley Independent Studies/Google/NASA/Pirates Press Independent Custom Manufacturing&Family/Community&Napa Valley Independent Study,OtterBots,Napa,California,USA,2019,,,Family/Community & Napa Valley Independent Study,,CMPTX
3398,7668,The Chapin School,GatorBots,New York,New York,USA,2019,,,The Chapin School,,CMPMI
3400,7670,Mcguffey High School,Highlanders,Claysville,Pennsylvania,USA,2019,,,Mcguffey High School,,CMPMI
3401,7671,NASA / Duke Energy Piedmont Natural Gas / Vance Granville Community College / AA Self Self Storage & Falls Lake Academy,Fire Hazard,Creedmoor,North Carolina,USA,2019,,FNC,Falls Lake Academy,,CMPTX
3404,7674,NASA / GRB Tek / Fidelity Investments / Prospect Mountain Regional High School & Spaulding High School,RaiderBots,Rochester,New Hampshire,USA,2019,,NE,Spaulding High School,,CMPMI
3405,7675,Gates Co High School,Spark Guardians ,Gatesville,North Carolina,USA,2019,,FNC,Gates Co High School,,CMPTX
3406,7676,NASA - Robotic Alliance Project/John Deere/Thomson Country Club&Thomson High School,THS RoboDogs,Thomson,Georgia,USA,2019,,PCH,Thomson High School,,CMPTX
3407,7677,2019 Argosy Foundation FRC Rookie Grant/Sourcewell/Swanville Lions Club&Swanville School,Bodacious Bulldogs,Swanville,Minnesota,USA,2019,,,Swanville School,,CMPMI
3410,7686,Acalanes High School,Acalanes High School,Lafayette,California,USA,2019,,,Acalanes High School,,CMPTX
3413,7689,Western Mi Christian High Sch,WMC Robotics,Muskegon,Michigan,USA,2019,,FIM,Western Mi Christian High Sch,,CMPMI
3415,7691,Tomball star academy,Oakley,Tomball,Texas,USA,2019,,TX,Tomball star academy,,CMPTX
3416,7692,Agbu Alex-Marie Manoogian Sch,Beach Bums,Southfield,Michigan,USA,2019,,FIM,Agbu Alex-Marie Manoogian Sch,,CMPMI
3417,7693,Craft Academy for Excellence in Science and Mathematics ,Craft Robotics,Morehead,Kentucky,USA,2019,,,Craft Academy for Excellence in Science and Mathematics,,CMPMI
3418,7694,UNITED TECHNOLOGIES/Jonal Laboratories/McKenna Orthodontics/Travelers Insurance&Northwest Catholic High School,THE IRON LIONS,West Hartford,Connecticut,USA,2019,,NE,Northwest Catholic High School,,CMPMI
3419,7695,Highland High School,Trojan Thunder,Highland,Indiana,USA,2019,,IN,Highland High School,,CMPMI
3422,7702,Clarendon High School,Lions.exe,Clarendon,Arkansas,USA,2019,,,Clarendon High School,,CMPTX
3423,7703,Carefree Kiwanis&Bella Vista College Prep,RoboBears,Cave Creek,Arizona,USA,2019,,,Bella Vista College Prep,,CMPTX
3424,7704,Dallas ISD STEM Department/HarozTec&Justin F Kimball High School,Kimball E-TECH / HarozTec,Dallas,Texas,USA,2019,,TX,Justin F Kimball High School,,CMPTX
3427,7708,Terrell High School,Tiger Nation ,Terrell,Texas,USA,2019,,TX,Terrell High School,,CMPTX
3431,7713,North Dickinson School,"The Sons & Daughters of Ivaldi, Norse-code",Felch,Michigan,USA,2019,,FIM,North Dickinson School,,CMPMI
3432,7714,Cardozo Education Campus,RedRoad,Washington,District of Columbia,USA,2019,,CHS,Cardozo Education Campus,,CMPMI
3433,7715,"Elizabeth City State University, Department of Technology/Duke Energy/Argosy Foundation/Gregory & Associates, CPAs, PC/Northeast Academy for Aerospace & Advanced Technologies/Golden Leaf Foundation/NASA&Northeast Academy for Aerospace and Advanced Technologies",Robo-Banditos,Elizabeth City,North Carolina,USA,2019,,FNC,Northeast Academy for Aerospace and Advanced Technologies,,CMPTX
3434,7716,Ford Motor Company/Bosch&Jerry L White Center,JLW Formula 01 ,Detroit,Michigan,USA,2019,,FIM,Jerry L White Center,,CMPMI
3436,7718,Ulster BOCES/NASA/First Robotics/First NY Tech Valley & Home School,HVPA 7718 Dragons,Ulster Park,New York,USA,2019,,,Home School,,CMPMI
3441,7724,Molokai High School,Molokai Robotics,Hoolehua,Hawaii,USA,2019,,,Molokai High School,,CMPTX
3444,7730,North Rockland High School,Aperture Robotics,Thiells,New York,USA,2019,,,North Rockland High School,,CMPMI
3446,7737,Dsst-Green Valley Ranch HS,RaptorBotics,Denver,Colorado,USA,2019,,,Dsst-Green Valley Ranch HS,,CMPTX
3451,7744,Collinsville Public Schools/Rescue Response Technology/Rep-Tile &Collinsville High School,Wild Cards,Collinsville,Oklahoma,USA,2019,,,Collinsville High School,,CMPTX
3452,7747,Midwest Bank & Hancock Place High School,Hancock High Tech ,Saint Louis,Missouri,USA,2019,,,Hancock Place High School,,CMPTX
3454,7749,"SER Jobs for Progress National, Inc.&L G Pinkston High School",Level UP,Dallas,Texas,USA,2019,,TX,L G Pinkston High School,,CMPTX
3455,7750,Alpine High School,Alpine Robo-Bucks,Alpine,Texas,USA,2019,,TX,Alpine High School,,CMPTX
3456,7751,Alt Educ Acad Ogemaw Co,The A.E.A.-ALTimate Electric Androids ,West Branch,Michigan,USA,2019,,FIM,Alt Educ Acad Ogemaw Co,,CMPMI
3458,7755,Mission Heights Prep High Sch,Phantom Circuits ,Casa Grande,Arizona,USA,2019,,,Mission Heights Prep High Sch,,CMPTX
3461,7759,Irvington High School,Bulldog Bytes,Irvington,New York,USA,2019,,,Irvington High School,,CMPMI
3462,7760,Pomfret School,PomTech,Pomfret,Connecticut,USA,2019,,NE,Pomfret School,,CMPMI
3463,7762,Michigan Department of Education & Delasalle Collegiate High Sch,AutoPilots,Warren,Michigan,USA,2019,,FIM,Delasalle Collegiate High Sch,,CMPMI
3464,7763,Red Hat/Fitch Lumber/Chapel Hill - Carrboro Public School Foundation/Delasoft/Steven Joseph&Carrboro High School,Carrborobotics,Carrboro,North Carolina,USA,2019,,FNC,Carrboro High School,,CMPTX
3465,7766,Heber Springs High School,Panthers,Heber Springs,Arkansas,USA,2019,,,Heber Springs High School,,CMPTX
3466,7767,NASA/Home Educators of Greater Little Rock & Family/Community,Rock City Robots,Little Rock,Arkansas,USA,2019,,,Family/Community,,CMPTX
3467,7768,West Iron Co Mid High School,The Iron Hill Automatons,Iron River,Michigan,USA,2019,,FIM,West Iron Co Mid High School,,CMPMI
3468,7769,"Plastic Omnium/Beningo Embedded/Fori Automation/Fire Defense Co./Adam Electronics/Hirotec America/Mulligan Heating, Inc. /Computer Aided Technology /Kettering/GMI Alumni Association/Royal Oak Optimist Club/Argosy Foundation/Leading Edge Cutting Solutions, Inc.&Oakland Schools Technical Campus Southeast",O.S. CREW,Royal Oak,Michigan,USA,2019,,FIM,Oakland Schools Technical Campus Southeast,,CMPMI
3469,7770,Family/Community,Infinite Voltage,Bel Air,Maryland,USA,2019,,CHS,Family/Community,,CMPMI
3470,7772,WEBCOR Packaging&Montrose Hill Mccloy High Sch,The Lucky 7's,Montrose,Michigan,USA,2019,,FIM,Montrose Hill Mccloy High Sch,,CMPMI
3471,7774,Leap Tech Incorporated,Duval Techs,Jacksonville,Florida,USA,2019,,,Leap Tech Incorporated,,CMPTX
3472,7777,Greenfield High School,Septobots,Greenfield,California,USA,2019,,,Greenfield High School,,CMPTX
3473,7778,South High School,D' Elite Cookies,Bakersfield,California,USA,2019,,,South High School,,CMPTX
3477,7782,EMP/Thora Hansen/UP Fabricating/Rock Lions Club/Delta County Community Foundation/Tim Beauchamp Builders/Mid Peninsula School/VanAire&Mid-Peninsula School,Wolverine Circuit Breakers,Rock,Michigan,USA,2019,,FIM,Mid-Peninsula School,,CMPMI
3478,7783,St Mary Preparatory High Sch,St. Mary's Preparatory,Orchard Lake,Michigan,USA,2019,,FIM,St Mary Preparatory High Sch,,CMPMI
3479,7784,Vassar High School,Vassar Voltage,Vassar,Michigan,USA,2019,,FIM,Vassar High School,,CMPMI
3480,7785,Shenandoah High School,Mechanical Mustangs,Shenandoah,Iowa,USA,2019,,,Shenandoah High School,,CMPMI
3482,7788,American International Academy,The Electro Vikings,Inkster,Michigan,USA,2019,,FIM,American International Academy,,CMPMI
3483,7789,Education Management and Networks/Oakland International Academy&Oakland Intl Academy HS,Oakland Panthers,Detroit,Michigan,USA,2019,,FIM,Oakland Intl Academy HS,,CMPMI
3484,7790,Harbor Springs High School,Baywatch Robotics,Harbor Springs,Michigan,USA,2019,,FIM,Harbor Springs High School,,CMPMI
3485,7791,Toyota&Lincoln Senior High School,Lincoln Abes,Warren,Michigan,USA,2019,,FIM,Lincoln Senior High School,,CMPMI
3486,7794,Marion Jr Sr High School,Marion Eagle Engineers,Marion,Michigan,USA,2019,,FIM,Marion Jr Sr High School,,CMPMI
3487,7795,The 11 Foundation / The Viking Pride Foundation & Winthrop High School,Norse Code,Winthrop,Massachusetts,USA,2019,,NE,Winthrop High School,,CMPMI
3489,7797,Cloquet High School,Cloquet's RipSaw Robotics,Cloquet,Minnesota,USA,2019,,,Cloquet High School,,CMPMI
3490,7798,Central High School,Cougar Coders,Helena,Arkansas,USA,2019,,,Central High School,,CMPTX
3493,7807,Jack Pelon & Cambridge High School,Cambridge Panthers,Garden City,Michigan,USA,2019,,FIM,Cambridge High School,,CMPMI
3494,7808,Kalkaska Public Schools&Kalkaska High School,Dragoneers,Kalkaska,Michigan,USA,2019,,FIM,Kalkaska High School,,CMPMI
3495,7809,Women Who Care/Whirlpool/Stokes Farm Market/Hardt Insurance/Southwest Transport&Bangor High School,Valhalla Nation,Bangor,Michigan,USA,2019,,FIM,Bangor High School,,CMPMI
