,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
114,234,Allison Transmission/Rolls-Royce/Morris Machine/Dow AgriScience/Our Proud Grandmas&Perry Meridian High School,Cyber Blue,Indianapolis,Indiana,USA,1999,,IN,Perry Meridian High School,,CMPMI
115,236,Dominion Millstone Power Station/Lyme-Old Lyme Education Foundation (LOLEF)/Lyme-Old Lyme Public Schools/Brooks Associates Precision Machine Tools & Lyme-Old Lyme High School,Techno-Ticks,Old Lyme,Connecticut,USA,1999,,NE,Lyme-Old Lyme High School,,CMPMI
116,237,Siemon Company/United Technologies Corporation/Trumpf/Watertown Foundation&Watertown High School,Black Magic Robotics,Watertown,Connecticut,USA,1999,,NE,Watertown High School,,CMPMI
117,238,Bosch/Texas Instruments/NH Department of Education&Manchester Memorial High School,Crusaders,Manchester,New Hampshire,USA,1999,,NE,Manchester Memorial High School,,CMPMI
118,240,DTE Energy/Plastic Omnium&Jefferson High School,TEMPEST,Monroe,Michigan,USA,1999,,FIM,Jefferson High School,,CMPMI
119,244,MH Labs & Grandville High School,RoboDawgs 3D,Grandville,Michigan,USA,1999,,FIM,Grandville High School,,CMPMI
120,245,GM Global Product Operations/FCA Foundation/R & G Drummer/JTEKT Corporation/State of MI /DoD STEM/Thyssenkrupp System Engineering Inc./Valeo Thermal Systems/Magna Powertrain/Emagine Entertainment/TEK PROS TODAY/Nemak/Four Star Wire and Cable/GKN Sinter Metals/Adambots Friends & Family /Doolin & Haddad Dentistry&Rochester Adams High School,Adambots,Rochester,Michigan,USA,1999,,FIM,Rochester Adams High School,,CMPMI
121,246,Boston University & Boston University Academy,Overclocked,Boston,Massachusetts,USA,1999,,NE,Boston University Academy,,CMPMI
122,247,Terminal Supply/AMG Advanced Manufacturing Group/DADARA Ford Motor Company/FCA Foundation/Berkley Education Foundation/Eaton Corporation/Solid Works/DoD STEM/National Wholesale Printing/State of Michigan&Berkley High School&Shrine Catholic High School,Da Bears,Berkley,Michigan,USA,1999,,FIM,Berkley High School & Shrine Catholic High School,,CMPMI
123,250,"Bechtel/United Technologies Corporation/The Foundation for Engineering Education/GE /Metal Supermarkets/Clark Industrial Park/Stewart's Foundation/Albany Society of Engineers/Rensselaer/All U, Inc/Colonie Block&Colonie Central High School",The Dynamos,Colonie,New York,USA,1999,,,Colonie Central High School,,CMPMI
124,253,Gene Haas Foundation/Hewlett Parkard /Google/Brin Wojcicki Foundation/Millbrae Lions Club /Impakt /Nvidia&Mills High,Boba Bots,Millbrae,California,USA,1999,,,Mills High,,CMPTX
125,254,NASA Ames Research Center/Apple/Google/Innovation First International/Analog Devices/AMEX Plating/BAE Systems/The Wong Family/Lockheed Martin/West Coast Products/Qualcomm/Cisco/Gilbert Spray Coat/Applied Welding/Dropbox/Four-D Metal Finishing/Vivid-Hosting/Carbon 3D/Nvidia/Momentum Machines/Auris Surgical Robotics/Markforged/Cadence/Boxco&Bellarmine College Preparatory,The Cheesy Poofs,San Jose,California,USA,1999,,,Bellarmine College Preparatory,,CMPTX
126,256,Apple/Brin Wojcicki Foundation&Willow Glen High,Robo-Rams,San Jose,California,USA,1999,,,Willow Glen High,,CMPTX
127,263,"Retlif Testing Laboratories/Check-Mate Industries, Inc./H.A. Guden Co., Inc./Muller Martini Corp./Philip Ross Industries, Inc./BAE Systems/Stand up MRI/Tower Fasteners/Robert and Edwina Cox/Rudi's  Bar and Grill&Sachem High Schools North and East",Sachem Aftershock,Ronkonkoma,New York,USA,1999,,,Sachem High Schools North and East,,CMPMI
128,269,John Deere/3M/GE Volunteers of GE Healthcare/Sharp Packaging Systems/Society of Manufacturing Engineers/D & H Industries/Milwaukee School of Engineering&Oconomowoc High,CooneyTech,Oconomowoc,Wisconsin,USA,1999,,,Oconomowoc High,,CMPMI
129,271,Bay Shore Union Free School District /North Atlantic Industries /Sartorius-Stedim/Apple Appliance Repair Inc./United Way/Festo Corporation /BAE Systems/Suffolk Transportation System /Public Metals Corp. /South Country PFA&Bay Shore Senior High School,Mechanical Marauders,Bay Shore,New York,USA,1999,,,Bay Shore Senior High School,,CMPMI
130,272,Comcast NBCUniversal/Lockheed Martin/ASI Technologies/Lansdale Cannoneers Sportsman Club/ICON Clinical Research PLC./SolidWorks/SCTE Foundation/Remington & Vernick Engineers&Lansdale Catholic High School,Cyber-Crusaders,Lansdale,Pennsylvania,USA,1998,,MAR,Lansdale Catholic High School,,CMPMI
131,279,Dana Incorporated & Toledo Technology Academy High School,Tech Fusion,Maumee,Ohio,USA,1999,,,Toledo Technology Academy High School,,CMPMI
132,280,Nordson/DENSO/Ford Motor Company/DADARA/MDE/Taylor Rotary/Taylor Foundation for Educational Excellence/Dearborn Federal Credit Union/MAK Controls&Taylor Career & Technical Center ,TnT,Taylor,Michigan,USA,1999,,FIM,Taylor Career & Technical Center ,,CMPMI
133,281,Michelin/Greenville Technical College/Laserflex South/Baldor/ASME&Greenville Technical Charter High&Riverside High&J. L. Mann High Academy&Mauldin High&Southside High&Wade Hampton High&Woodmont High,The GreenVillains,Greenville,South Carolina,USA,1999,,,Greenville Technical Charter High & J. L. Mann High Academy & Riverside High & Southside High & Woodmont High,,CMPTX
134,283,Hamilton Automation/TWL Construction/Greenville County Schools/Lawrence Fabrication/Dixie Rubber/Instron/Schwalm Robotics/Palmetto Graphics/ECPI University/Northrup Grumman/AFL/SOLIDWorks&Wade Hampton High&J. L. Mann High Academy,The Generals,Greenville,South Carolina,USA,1999,,,Wade Hampton High & J. L. Mann High Academy,,CMPTX
135,287,William Floyd High School & William Floyd High School,Floyd,Mastic Beach,New York,USA,1999,,,William Floyd High School & William Floyd High School,,CMPMI
136,288,MH Labs / Hepfer & Associates & Grandville High School,The RoboDawgs,Grandville,Michigan,USA,1999,,FIM,Grandville High School,,CMPMI
137,291,GE Volunteers & Northwest Pa Collegiate Academy,CIA - Creativity In Action,Erie,Pennsylvania,USA,1999,,,Northwest Pa Collegiate Academy,,CMPMI
138,292,"Aptiv Foundation/FCA Foundation/GM/AndyMark, Inc.&Western High School",PantherTech,Russiaville,Indiana,USA,1999,,IN,Western High School,,CMPMI
139,293,Bristol-Myers Squibb / Smith Foundation / Hopewell Valley Education Foundation / Continuum Dynamics  / SRI International / Onshape / SolidWorks  & Hopewell Valley Central High School,Team S.P.I.K.E.,Pennington,New Jersey,USA,1999,,MAR,Hopewell Valley Central High School,,CMPMI
140,294,Northrop Grumman/Google/John Deere/Raytheon/The Boeing Company/Impresa Aerospace/Cooler Master&Redondo Union High&Mira Costa High,Beach Cities Robotics,Redondo Beach,California,USA,1999,,,Redondo Union High & Mira Costa High,,CMPTX
141,295,KPMG&Granite Bay High,Grizzly Robotics Team,Granite Bay,California,USA,1999,,,Granite Bay High,,CMPTX
143,299,Family/Community & Valkyrie Robotics,Valkyrie Robotics,Cupertino,California,USA,1998,,,Valkyrie Robotics,,CMPTX
144,302,APTIV/General Motors/FCA Foundation/Builders Custom Flooring/MI Dept. of Education/JVIS/Kostal North America/BAE Systems/IDEAL Technology Corporation/Inalfa Roof Systems/PTI Engineered Plastics/The Lake Orion Review/Center Square/The Lawrence Family/The Meier Family&Lake Orion Community High School,The Dragons,Lake Orion,Michigan,USA,1999,,FIM,Lake Orion Community High School,,CMPMI
145,303,"Bridgewater-Raritan High School/STS Tire & Auto Centers  & Mavis Discount Tires/Picatinny  & DOD Stem/Johnson & Johnson Healthcare Systems, Inc./Nokia Bell Labs/Alcatel Lucent/VFW Post 2290/SolidWorks/J&E Metal Fabricators/BAE/303 RAMP&Brdgwtr  Raritn High Sch",The T.E.S.T. Team,Bridgewater,New Jersey,USA,1999,,MAR,Brdgwtr  Raritn High Sch,,CMPMI
146,308,FCA Foundation/Engineered Abrasives/Nissan/Tecla Products/ZF &Walled Lake Central High School&Walled Lake Northern High School,The Monsters,Walled Lake,Michigan,USA,1999,,FIM,Walled Lake Central High School & Walled Lake Northern High School,,CMPMI
147,313,DADARA/Ford Motor Company/The Oakwood Group/DENSO International/Inkorprate Graphics&Wayne Memorial High School,The Bionic Zebras,Wayne,Michigan,USA,1999,,FIM,Wayne Memorial High School,,CMPMI
148,314,"GM Manufacturing/Valiant International/FCA Foundation/Kettering University/DS Solidworks/Carman-Ainsworth Educational Foundation/State of Michigan - Department of Education/Flint Glass Service/Adaptive Manufacturing Solutions/Shaltz Automation/Local 370 Plumbers & Pipefitters/Mid States Bolt & Screw/A Frame Awards, Inc./Mid-Michigan Robotics Alliance&Carman-Ainsworth High School",The Megatron Oracles,Flint,Michigan,USA,1999,,FIM,Carman-Ainsworth High School,,CMPMI
149,316,Picatinny Arsenal/DuPont/The Boeing Company/Salem County Community College/South Jersey Robotics/Department of Defense/Johnson & Johnson&South Jersey Robotics Inc,LUNATECS,Penns Grove,New Jersey,USA,1999,,MAR,South Jersey Robotics Inc,,CMPMI
150,319,Symbotic/SPS New England/Podmore Manufacturing/NDEP/OPTICS 1&Prospect Mountain High School,Big Bad Bob,Alton,New Hampshire,USA,1999,,NE,Prospect Mountain High School,,CMPMI
151,321,Neubauer Family Foundation/Associated Alumni of Central High School/DoD STEM/Comcast NBCUniversal&Central Hs,RoboLancers,Philadelphia,Pennsylvania,USA,1999,,MAR,Central Hs,,CMPMI
152,322,General Motors/Axalta/Huntington Bank/Home Depot/Gaines Jewelry/Hilton Screeners/State of Michigan/Flint Community Schools & Southwestern Academy & Northwestern High School,Team F.I.R.E.,Flint,Michigan,USA,1999,,FIM,Southwestern Academy & Northwestern High School,,CMPMI
153,323,Novak Technical Services LLC/Arkansas FIRST Incorporated/North Arkansas Electric Cooperative/Rcal Products/John and Meredith Novak/Northwest Arkansas Economic Development District/Entergy/CUYRA (China Urban Youth Robotics Alliance)/Southern Tag and Label&Family/Community,Lights Out,Mountain Home,Arkansas,USA,1996,,,Family/Community,,CMPTX
154,329,Zebra Technologies & Patchogue-Medford High School,Mohawks,Medford,New York,USA,1999,,,Patchogue-Medford High School,,CMPMI
155,330,NASA-JPL/Raytheon/J&F Machine/Boeing & Family/Community,The Beach Bots,Hermosa Beach,California,USA,1999,,,Family/Community,,CMPTX
156,333,Bloomberg/Pershing Square Foundation/LeNoble Lumber/T's ME Shirt Screening & John Dewey High School,MEGALODONS,Brooklyn,New York,USA,1999,,,John Dewey High School,,CMPMI
157,334,"Con Edison/Brooklyn Tech Alumni Foundation, Inc./Picatinny Arsenal/DoD STEM/AIG/GIBC Digital&Brooklyn Technical High School",TechKnights,Brooklyn,New York,USA,1999,,,Brooklyn Technical High School,,CMPMI
158,335,Pershing Square Foundation/Con Edison/Bezos Foundation/MTA-NYC Transit Authority/Polytech/City Tech&Science Skills Center High School at Waters Edge,Skillz Tech Gear Botz,Brooklyn,New York,USA,1999,,,Science Skills Center High School at Waters Edge,,CMPMI
159,337,Logan County Schools/WV Department of Adult-Technical Programs/Ralph R Willis Career & Technical Center/Logan County Commission/Alpha Natural Resources/Vance Enterprise/American Electric Power/Mollett Welding & Ralph R. Willis Vocational Center & Logan High School & Logan County Schools & Chapmanville Sr High School & Man Senior High School,Hard Working Hard Hats,Logan,West Virginia,USA,2000,,,Ralph R. Willis Vocational Center & Logan High School & Chapmanville Sr High School & Logan County Schools & Man Senior High School,,CMPMI
160,339,"DoD STEM/Stafford County Economic Development Authority/Fredericksburg PC Users Group/Lockheed Martin/NAVSEA  Dahlgren/CGS PTO/Army Night Vision Lab, Fort Belvoir/Precision Solutions/C&S MillWorks&Commonwealth Gov .Sch.",Kilroy Robotics,Stafford,Virginia,USA,2000,,CHS,Commonwealth Gov .Sch.,,CMPMI
161,340,Churchville-Chili Central School District/The Bausch Foundation/Senator Michael Ranzenhofer/C&M Forwarding/Harris/Clarkie's Transportation/Custom Molding Solutions/Genesee Environmental LLC/Churchville Lions Club/Mahany Welding&Churchville-Chili Senior High School,G.R.R. (Greater Rochester Robotics),Churchville,New York,USA,2000,,,Churchville-Chili Senior High School,,CMPMI
162,341,Comcast/The Boeing Company/BAE Systems/Lockheed Martin/Cobham Defense Electronics/Janssen Biotech Inc./D.i.D. Agency/Denney Electric Supply/Computer Components Corporation/Penn State Great Valley&Wissahickon Shs,Miss Daisy,Ambler,Pennsylvania,USA,2000,,MAR,Wissahickon Shs,,CMPMI
163,342,"BOSCH/Robert Bosch, LLC/Dorchester County School District/SPAWAR/Dorchester County Council & Fort Dorchester High",Burning Magnetos,North Charleston,South Carolina,USA,2000,,,Fort Dorchester High,,CMPTX
164,343,"Itron, Inc./Duke Energy/Schneider Electric Company&School District of Oconee County",Metal-In-Motion,Seneca,South Carolina,USA,2000,,,School District of Oconee County,,CMPTX
165,346,Rotary Club of Chester/GE/DuPont/EPI&Lloyd C Bird High,RoboHawks,Chesterfield,Virginia,USA,2000,,CHS,Lloyd C Bird High,,CMPMI
166,348,Joseph's Garage/Mass Bay Engineering/Society of American Military Engineers (S.A.M.E.)/Bonded Transmission&Norwell High School,Norwell Robotics,Norwell,Massachusetts,USA,2000,,NE,Norwell High School,,CMPMI
167,352,Lockheed Martin & Carle Place Middle Senior High School,The Green Machine,Carle Place,New York,USA,2000,,,Carle Place Middle Senior High School,,CMPMI
168,353,Trio Hardware/Parents of POBots/Plainview Old Bethpage Central School District/B & Z Steel Equipment Co. Inc./Family Bagel/Gershow Recycling/Shoreline Beverage/Dr. Raphael Strauss Allergy & Asthma/Unitron/Advantage Hyundai/Bella Vista Pizza/St. Thomas Aquinas College/Atlanta Colon & Rectal Surgery/Zebra/Intelligen Power Systems/Sr8Smiles Orthodontics&Plainview-Old Bethpage/Jfk High School,POBots,Plainview,New York,USA,2000,,,Plainview-Old Bethpage/Jfk High School,,CMPMI
169,354,Bloomberg&George Westinghouse Career & Technical Ed High Sch,G-House Pirates,Brooklyn,New York,USA,2000,,,George Westinghouse Career & Technical Ed High Sch,,CMPMI
170,358,GE Volunteers of GE Healthcare/Zebra Technologies/Leviton&Hauppauge High School,Robotic Eagles,Hauppauge,New York,USA,2000,,,Hauppauge High School,,CMPMI
171,359,"State of Hawaii REACH STEM Grant/McInerny Foundation/Castle & Cooke, Inc. Dole Plantation/FirstWind Hawaii/Hawaiian Electric Company/Waialua Federal Credit Union/Pioneer Hi-Bred International/HawaiiUSA Federal Credit Union/Randy and Mary Wood/LockHeed Martin/Turtle Bay Foundation/Oakley, Inc./Golf Concepts-Nike/Skydive Hawaii/McDonalds of Hawaii/PHNSY & IMF/Waialua Hongwanji Mission/Monsanto Hawaii/BAE Systems/Arthur Kobayashi, OD/Waialua High School Foundation/Haleiwa Shingon Mission/Island X Hawaii/HI Central North Complex/R.M. Towill Foundation/Friends of Hawaii Robotics/The Oishi Family/Kalaeloa Partners LP/United Launch Alliance/Waialua Lions Club/Oceanic Time Warner Cable/Chevron Hawaii/HECO Matching Grant/Dole Food Company of Hawaii/Hawaii Visitors Bureau/Coca Cola Hawaii/Kenneth Koga/Kiyoshi Takenaka/Matsuo Takabuki/Team Real Estate/North Shore Chamber of Commerce/Yoshi Yonemura/Clyde and Sarah Miyataki/T.S. Hong/Gordon and Evelyn Kuwada/Sunset Homes LLC & Waialua High & Interm",Hawaiian Kids,Waialua,Hawaii,USA,2000,,,Waialua High & Intermediate School,,CMPTX
172,360,The Boeing Company/Friends of Bellarmine Robotics/Islam Family Foundation/Tacoma Steel Supply/Google/Washington FIRST Robotics/Kel-Tech Plastics/The Rudolph Family/SPEEA Local 2001/The Ross Family/The Murphy Family/Clover Park Technical College/Boeing Employee Credit Union/Rotary of Clover Park/Bamford Foundation/Multicare/State Farm Insurance/Bertolino's Coffee Bar/AREVA Federal Services LLC&Bellarmine Preparatory School,The Revolution,Tacoma,Washington,USA,2000,,PNW,Bellarmine Preparatory School,,CMPTX
173,364,NASA Stennis Space Center/DoDSTEM/Mississippi Power/AVL/SEAONE/DS SolidWorks/Holifield Engineering Inc&Gulfport High School,Team Fusion,Gulfport,Mississippi,USA,2000,,,Gulfport High School,,CMPTX
174,365,DuPont/JP Morgan Chase/On-Board Engineering/The Boeing Company/First State Robotics/Horsey Family Family Youth Foundation&Neighborhood Group,Miracle Workerz,Wilmington,Delaware,USA,2000,,MAR,Neighborhood Group,,CMPMI
175,368,Hawaiian Electric Company/RHT Enterprise/Monsanto Hawaii/Min Plastics/Industrial Electronics/Many wonderful anonymous donors full of Aloha&President William Mckinley High School,Team Kika Mana,Honolulu,Hawaii,USA,2000,,,President William Mckinley High School,,CMPTX
176,369,Bloomberg & William E Grady Career and Technical Education Hig & Rachel Carson High School for Coastal Studies,High Voltage Robotics,Brooklyn,New York,USA,2000,,,William E Grady Career and Technical Education Hig & Rachel Carson High School for Coastal Studies,,CMPMI
177,371,Con Edison&Curtis High School,Cyber Warriors,Staten Island,New York,USA,2000,,,Curtis High School,,CMPMI
178,378,"MAHLE Behr/GM Components Holdings, LLC/Newfane Lions Club/Olcott Lions Club/Newfane Central Schools/UAW&Newfane Senior High School",The Circuit Stompers,Newfane,New York,USA,2000,,,Newfane Senior High School,,CMPMI
179,379,Aptiv/Youngstown Electric Supply Company (YESCO)/Home Savings & Loan Foundation/Ron Robinson/Girard-Liberty Rotary Club/General Motors Foundation/Vallourec&Girard Sr High School,RoboCats,Girard,Ohio,USA,2000,,,Girard Sr High School,,CMPMI
181,384,Flexicell/GE Volunteers/ShowBest Fixture Corp./Hermitage Automation/SkyFoundry LLC/Henrico Co. Education Foundation/Slurry Pavers/Solidworks&Tucker High,Sparky 384,Henrico,Virginia,USA,2000,,CHS,Tucker High,,CMPMI
182,386,School Board of Brevard County/State of Florida/dnSimple/Rockwell Collins & Westshore Junior/Senior High School & Melbourne Senior High School,Team Voltage,Melbourne,Florida,USA,2000,,,Westshore Junior/Senior High School & Melbourne Senior High School,,CMPTX
