,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
3147,6919,Commodore Conyers College & Career Academy ,The Commodores,Albany,Georgia,USA,2018,,PCH,Commodore Conyers College & Career Academy,,CMPTX
3149,6921,Camden County Technical Schools/Comcast&Camden Co Tech Sch-Pennsauken,Technados,Pennsauken,New Jersey,USA,2018,,FMA,Camden Co Tech Sch-Pennsauken,,CMPTX
3150,6922,Nogales Unified School District 1/Mr. Greg Lucero/Santa Cruz County Superintendent's Office/Nogales High School&Nogales High School,Apache Genesis,Nogales,Arizona,USA,2018,,,Nogales High School,,CMPTX
3151,6923,Entergy & West Feliciana High School,Royal Blue Robotics [RB]^2,Saint Francisville,Louisiana,USA,2018,,,West Feliciana High School,,CMPTX
3152,6925,Woodward Academy/Lockheed Martin & Woodward Academy,W.A.Robotics,College Park,Georgia,USA,2018,,PCH,Woodward Academy,,CMPTX
3153,6926,Franklin Antonio / Cougar Foundation / Old Town Clovis Kiwanis / The Woodshed / Artworkz / Anlin Window Systems / Interstate Batteries & Clovis High School,RobotiCats,Clovis,California,USA,2018,,,Clovis High School,,CMPTX
3154,6927,Franklinton Preparatory Acad,The Franklinton Firebirds,Columbus,Ohio,USA,2018,,,Franklinton Preparatory Acad,,CMPTX
3155,6928,NASA/John Deere/Miller Industries/Fastenal & Greeneville High School,Blue Armadillos,Greeneville,Tennessee,USA,2018,,,Greeneville High School,,CMPTX
3157,6932,Smoky Mountain High School/Andy Shaw Ford/ATS Machine Safety Solutions/Dillsboro Chocolate Factory/DUKE Energy/Harris Regional Hospital/Jackson County Public Schools/Stacy Adams Law/Stanberry Insurance/Western Carolina University/Southwestern Community College & Smoky Mountain High School & Jackson Co Early College HS,SMART (Smoky Mountain Academic Robotics Team),Sylva,North Carolina,USA,2018,,FNC,Jackson Co Early College HS & Smoky Mountain High School,,CMPTX
3158,6933,The Jack & Dorothy Byrne Foundation/VKS Properties/ECFiber&Family/Community,Archytas,Bethel,Vermont,USA,2018,,NE,Family/Community,,CMPTX
3159,6934,Gene Haas Foundation/Oxnard Union High School District/College of the Canyons/United States Department of Defense/American Plastics&Adolfo Camarillo High School,Scorps,Camarillo,California,USA,2018,,,Adolfo Camarillo High School,,CMPTX
3160,6935,Texas Workforce Commission & Ingram Tom Moore High School,The Brainy Bunch- Ingram Tom Moore HS,Ingram,Texas,USA,2018,,FIT,Ingram Tom Moore High School,,CMPTX
3161,6936,Persistent Surveillance Systems/MacAir Aviation/RPG Industries/NASA/General Motors/DoDSTEM/Leidos/Wright-Patterson Federal Credit Union/Altamira/Ohio University&Beavercreek High School&Bellbrook High School&Family/Community,Innovation Vault 6936,Beavercreek,Ohio,USA,2018,,,Family/Community & Bellbrook High School & Beavercreek High School,,CMPTX
3162,6937,TVA&Mccallie School,McCallie Robotics,Chattanooga,Tennessee,USA,2018,,,Mccallie School,,CMPTX
3163,6938,Village Glen West (non public),STEM3 West Robotics,Los Angeles,California,USA,2018,,,Village Glen West (non public),,CMPTX
3166,6943,Barringer Acad of STEAM,Blue Bears,Newark,New Jersey,USA,2018,,FMA,Barringer Acad of STEAM,,CMPTX
3167,6944,Automation Direct & West Forsyth High School,Wolverines,Cumming,Georgia,USA,2018,,PCH,West Forsyth High School,,CMPTX
3168,6945,Picatinny Arsenal/Imperial Machine and Tool/Thor Labs/Oxford Electrical Contractors/Martinellis/Westec Plastics & North Warren Regional High Sch,Children of the Corn,Blairstown,New Jersey,USA,2018,,FMA,North Warren Regional High Sch,,CMPTX
3173,6954,Henry Ford Early College HS,Titans of Industry,Dearborn,Michigan,USA,2018,,FIM,Henry Ford Early College HS,,CMPTX
3175,6956,Aptiv/Express Scripts&Westfield High School,SHAM-ROCK-BOTICS ☘,Westfield,Indiana,USA,2018,,FIN,Westfield High School,,CMPTX
3176,6957,Tesla/Gene Haas Foundation & Lake Mead Christian Academy,A.C.E.S. (Army of Christian Engineering Students),Henderson,Nevada,USA,2018,,,Lake Mead Christian Academy,,CMPTX
3177,6958,Michigan Department of Education (MDE)/NASA&Michigan Math & Sci Dequindre,CougarBots,Warren,Michigan,USA,2018,,FIM,Michigan Math & Sci Dequindre,,CMPTX
3178,6959,Centralia High School,Organized Chaos,Centralia,Washington,USA,2018,,PNW,Centralia High School,,CMPTX
3179,6960,Riverside Unified School District/STARS for a Better Tomorrow&John W North High School,The Rusty Huskies,Riverside,California,USA,2018,,,John W North High School,,CMPTX
3180,6961,Project Hub Spartanburg & Chesnee High School,SIbots,Spartanburg,South Carolina,USA,2018,,,Chesnee High School,,CMPTX
3181,6962,Khan Lab School/SmugMug/Advanced Manufacturing/Khan Lab School Families/Google/Apple/K-Tea Cafe/Blue Clover Devices&Khan Lab School,RobotX,Mountain View,California,USA,2018,,,Khan Lab School,,CMPTX
3182,6963,Chippewa Hills High School,Blood Sweat and Gears,Remus,Michigan,USA,2018,,FIM,Chippewa Hills High School,,CMPTX
3183,6964,Upper Arlington Education Foundation / NASA / Upper Arlington Rotary / PAST Foundation / Center of Robotics Innovation (CORI) / Upper Arlington High School PTO / Huffman's Market / Coley & Co Photography / Dr. Neal Mastruserio / Dr. Mark Miley & Upper Arlington High School,BearBots,Columbus,Ohio,USA,2018,,,Upper Arlington High School,,CMPTX
3186,6969,Clarkstown South High School,Cyborgs,West Nyack,New York,USA,2018,,,Clarkstown South High School,,CMPTX
3188,6974,2018 Argosy Foundation FRC® Rookie Grant/AFRL NM STEM Outreach/Leidos/New Mexico Tech&Family/Community,Zia Robotics,Socorro,New Mexico,USA,2018,,FIT,Family/Community,,CMPTX
3192,6981,Marathon Petroleum/Dunkin Donuts/Mt. Diablo Unified School District&Concord High School,Clockwork Soldiers,Concord,California,USA,2018,,,Concord High School,,CMPTX
3200,6993,FIRST in Texas/Texas Workforce Commision /Argosy/City Bank/Knights of Columbus/FRC Team 4734&Juvenile Justice Alternate Education Program ,Dragons ,Lubbock ,Texas,USA,2018,,FIT,Juvenile Justice Alternate Education Program,,CMPTX
3201,6995,HA Builder/Qualcomm/INCOSE/Solar Turbines/Caterpillar Foundation/The RC Geek/General Atomics/Samepage&Family/Community,NOMAD,Escondido,California,USA,2018,,,Family/Community,,CMPTX
3207,7004,Ossining High School & Anne M Dorner Middle School,Ossining Orbiters ,Ossining,New York,USA,2012,,,Ossining High School & Anne M Dorner Middle School,,CMPTX
3211,7016,Putnam Valley High School,PV Shock Bots,Putnam Valley,New York,USA,2018,,,Putnam Valley High School,,CMPTX
3212,7017,NASA/AZFirst/Steve Sanghi Family Foundation/James A Unruh Family Foundation/Arconic Foundation&Family/Community,Fellowship of the Gear,Mesa,Arizona,USA,2018,,,Family/Community,,CMPTX
3214,7019,"NASA Robotics Alliance Project/3M/PaR Systems, Inc./Caspian Commercial Realty Group/Chesterton Academy&Chesterton Academy",TechNoLogic,Hopkins,Minnesota,USA,2018,,,Chesterton Academy,,CMPTX
3215,7020,Lake Shore Systems/Hometowne Lumber&Iron Mountain High School,IM ROBOT,Iron Mountain,Michigan,USA,2018,,FIM,Iron Mountain High School,,CMPTX
3216,7021,Ashley Furniture Inc./Lab Midwest/Mathy Construction/First National Bank and Trust/Ashley for the Arts/Global Finishing Solutions/Arcadia Credit Union/Mathews Archery&Family/Community,TC Robotics,Arcadia,Wisconsin,USA,2018,,,Family/Community,,CMPTX
3219,7025,FRC Team 4276: Surf City Vikings / Baron Academic Foundation / SOLIDWORKS / FRC Team 6535: Edison Sustainabots / Argosy FRC Rookie Grant 2018 / FRC Team 4470: Valencia High School Ti-Gears & Fountain Valley High School,BETA,Fountain Valley,California,USA,2018,,,Fountain Valley High School,,CMPTX
3220,7026,Zimmerman Advertising/State of Florida/Alro Metals & Pine Crest School,Team Vinity,Fort Lauderdale,Florida,USA,2018,,,Pine Crest School,,CMPTX
3221,7027,John Deere / Novelis & Altmar-Parish-Williamstown HS,Radioactive Rebels Robotics,Parish,New York,USA,2018,,,Altmar-Parish-Williamstown HS,,CMPTX
3222,7028,"Philips/Metro Mold & Design/Pellco Machine/Ultra Machining Comapny/RMS/Marksman Metals Co. Inc./Jet Edge/Astro Metal Craft/Diversified Plastics, Inc./Super Siders/Albertville Lions/Hanover Lions/B & D Plumbing/PCi Roads/Mathnasium&St Michael-Albertville HS",Binary Battalion,Saint Michael,Minnesota,USA,2018,,,St Michael-Albertville HS,,CMPTX
3223,7029,Scotland County Chamber of Commerce / Duke Energy / Scotland County CTE Department & Scotland High School,Scotbotics,Laurinburg,North Carolina,USA,2018,,FNC,Scotland High School,,CMPTX
3224,7030,Northwood School Robotics & Lake Placid Middle High School,Lake Placid Robotics - The ROBOlympians,Lake Placid,New York,USA,2018,,,Lake Placid Middle High School,,CMPTX
3225,7031,&Duanesburg Jr Sr High School,Duanesburg Jr./Sr. High School,Delanson,New York,USA,2018,,,Duanesburg Jr Sr High School,,CMPTX
3226,7032,La Pine High School,Raptors,La Pine,Oregon,USA,2018,,PNW,La Pine High School,,CMPTX
3228,7034,West Linn High School,2B Determined,West Linn,Oregon,USA,2018,,PNW,West Linn High School,,CMPTX
3230,7036,The Berkeley Carroll School,The RoarBots,Brooklyn,New York,USA,2018,,,The Berkeley Carroll School,,CMPTX
3232,7038,NASA & Totino-Grace High School,TG Eagles (Pizza Pi's),Minneapolis,Minnesota,USA,2018,,,Totino-Grace High School,,CMPTX
3235,7041,Boston Scientific / JS Realty / Hunt Electric / Sappi / Kramer Construction / Altec & Carlton High School,Doomsday Dogs ,Carlton,Minnesota,USA,2018,,,Carlton High School,,CMPTX
3236,7042,"The Boeing Company/Long Beach Unified School District/Calnetix Technologies/Andrea Testa, Realtor/Long Beach Poly High School - Associated Student Body/California Heights United Methodist Church/LaserFische/Industrial Metal Supply/Lisi Aerospace/Primo Powder Coating&Polytechnic High School",Poly Rabbotics,Long Beach,California,USA,2018,,,Polytechnic High School,,CMPTX
3237,7043,OhioCAT/Rocky River Education Foundation/Earnest Machine&Rocky River High School,RoboPirates,Rocky River,Ohio,USA,2018,,,Rocky River High School,,CMPTX
3238,7045,Picatinny Arsenal/Krajowy&Morris Catholic High School,MCCrusaders,Denville,New Jersey,USA,2018,,FMA,Morris Catholic High School,,CMPTX
3240,7048,John Deere/North Dakota Space Grant/North Dakota CTE/STEM Alliance/Fargo 3D Printing/Fargo Air Museum&Fargo North High School&Fargo South High School&Davies High School,Red River Rage,Fargo,North Dakota,USA,2018,,,Davies High School & Fargo South High School & Fargo North High School,,CMPTX
3242,7051,NASA & Sierra Vista High School,RoboDons,Baldwin Park,California,USA,2018,,,Sierra Vista High School,,CMPTX
3245,7054,Calvin College & South Christian High School,SC Sailors,Grand Rapids,Michigan,USA,2018,,FIM,South Christian High School,,CMPTX
3246,7055,Oster Services/Hyland Software/KJ Trading Systems/CultureShoc/Kowalski Heat Treating /Bay Village City School District&Bay High School,Quantum Steam,Bay Village,Ohio,USA,2018,,,Bay High School,,CMPTX
3247,7056,FT Techno - Fowlerville Proving Grounds/KW Corporation&Fowlerville High School,The F.A.S.T. Team - Fowlerville Area Scientific Technicians,Fowlerville,Michigan,USA,2018,,FIM,Fowlerville High School,,CMPTX
3248,7057,Orange Cove High School,Titanators,Orange Cove,California,USA,2018,,,Orange Cove High School,,CMPTX
3250,7060,Riverside Military Academy ,Riverside Military Academy Eagle Bots ,Gainesville,Georgia,USA,2018,,PCH,Riverside Military Academy,,CMPTX
3251,7063,Karen Wagner High School,Wagner TRILOBYTES,San Antonio,Texas,USA,2018,,FIT,Karen Wagner High School,,CMPTX
3252,7064,2021 FIRST Robotics Competition Equity and Access grant&Lansing High School,Voltron Robotics,Lansing,Kansas,USA,2018,,,Lansing High School,,CMPTX
3254,7068,"Medtronic/Team Foundation/Delta Modtech/PMMI/Automation, Inc/Mechatronic Solutions/Automation Sensor/St. Francis Area Chamber of Commerce&St Francis High School",Mechanical Masterminds,Saint Francis,Minnesota,USA,2018,,,St Francis High School,,CMPTX
3257,7072,"Pharmavite/RTX-Raytheon/Pratt-Whitney/Baxter International Foundation/OCV Apps/Scott Bridge Company/Gordon L. Davis, PE/Auburn Electric/Courtland Communities/Greg Boddie Heating & Air/Lisa L. Bethea, M. D. /Our Home Pharmacy&Opelika High School",O.G.R.E. (Opelika's Greatest Robotics Engineers),Opelika,Alabama,USA,2018,,,Opelika High School,,CMPTX
3258,7073,Ottawa Hills High School,Ottawa Hills High School,Grand Rapids,Michigan,USA,2018,,FIM,Ottawa Hills High School,,CMPTX
3260,7075,Midland High School,Gearbreakers,Pleasant Plains,Arkansas,USA,2018,,,Midland High School,,CMPTX
3261,7076,Westminster School,WestTech Sentinels,Augusta,Georgia,USA,2018,,PCH,Westminster School,,CMPTX
3262,7077,Steve and Susan Philpott/Stepping Stone Hosting/Eldorado HS Admin Team/Tesla/Gene Haas Foundation&Eldorado High School,Sundevils' Fire ,Las Vegas,Nevada,USA,2018,,,Eldorado High School,,CMPTX
3265,7084,Hillman Jr Sr High School,Hillman Pyrobots,Hillman,Michigan,USA,2018,,FIM,Hillman Jr Sr High School,,CMPTX
3266,7085,"Leidos, Inc. / 2018 Argosy Foundation FRC Rookie Grant & Waccamaw High School",Paranoid Androids,Pawleys Island,South Carolina,USA,2018,,,Waccamaw High School,,CMPTX
3268,7088,Texas Workforce Commission&Somerset High School,Robodogs,Somerset,Texas,USA,2018,,FIT,Somerset High School,,CMPTX
3269,7091,Uplift Luna Prep Secondary,Atlas Orbis,Dallas,Texas,USA,2018,,FIT,Uplift Luna Prep Secondary,,CMPTX
3270,7094,NASA / Mississippi Power / NVision Solutions / US Marine Inc. / SouthGroup / Congressman Steven Palazzo & Our Lady Academy Mid High Sch,Alpha Omega,Bay Saint Louis,Mississippi,USA,2018,,,Our Lady Academy Mid High Sch,,CMPTX
3272,7103,Lakeshore First Robotics Center/Manitowoc Lutheran High School/West Foundation/Lakeshore Community Foundation & Manitowoc Lutheran High School & Family/Community,Robo Remedy @ Mantiowoc Lutheran High School,Manitowoc,Wisconsin,USA,2018,,,Family/Community & Manitowoc Lutheran High School,,CMPTX
3273,7104,Custom Metal Fabricators & Benedictine Military School,Benedictine Military School Bot Brothers ,Savannah,Georgia,USA,2018,,PCH,Benedictine Military School,,CMPTX
3274,7106,Arkansas Valley Electric Cooperative Corporation/PIGG Industries/UTILITY/TORI'S Sign Shop/Mulberry Pleasant-View Bi-County School District 101/Mulberry Area Community&Mulberry High School,MPV StingerBots,Mulberry,Arkansas,USA,2018,,,Mulberry High School,,CMPTX
3275,7107,GoBilda / FAU TechRunway / State of Florida / Motorola / FPL / NVIDIA & Boca Raton Christian School,Blazer Robotics,Boca Raton,Florida,USA,2018,,,Boca Raton Christian School,,CMPTX
3277,7109,StageRight / Dow Chemical / Nexteer / Dow Corning / First in Michigan / Robotic Welded Parts / Alro Steel / Ace Hardware Clare / Northern Logistics / Letherer Truss / JD Metalworks / Melling / Sam and Judy Brenkel & Clare High School,Clare Chaos Theory,Clare,Michigan,USA,2018,,FIM,Clare High School,,CMPTX
3278,7110,Haddon Heights BoE/Blade and Brush/Cabana Water Ice Company/Classic Asia&Haddon Heights Jr Sr High Sch,Heights Bytes,Haddon Heights,New Jersey,USA,2018,,FMA,Haddon Heights Jr Sr High Sch,,CMPTX
3279,7111,Aerobotix/Boeing/DoD/BAE Systems&Home School,RAD Robotics,Huntsville,Alabama,USA,2018,,,Home School,,CMPTX
3282,7115,Two Sigma/Gene Haas Foundation/Texas Workforce/FedEx&Yates High School,Red Lion Bots,Houston,Texas,USA,2018,,FIT,Yates High School,,CMPTX
3284,7117,Boeing/DeSoto Community&De Soto High School,Robotic Dragons,De Soto,Missouri,USA,2018,,,De Soto High School,,CMPTX
3285,7118,Shoreline Robotics Society/Electroimpact/Boeing/Microsoft&Shorecrest High School,ScotBots,Shoreline,Washington,USA,2018,,PNW,Shorecrest High School,,CMPTX
3286,7119,"SER Jobs for Progress National, Inc. & Sunset High School",Sunset RoboBison,Dallas,Texas,USA,2018,,FIT,Sunset High School,,CMPTX
3287,7120,"SER Jobs for Progress National, Inc./Lockheed Martin/Computer Science Department @ Dallas Independent School District/Dell, Inc/PolyPrinter/Irma Rangel PTSA&Rangel Women's Leadership Sch",ThunderChicas,Dallas,Texas,USA,2018,,FIT,Rangel Women's Leadership Sch,,CMPTX
3288,7121,Lockheed Martin/Mouser Electronics/Texas Workforce Comission/Argosy Foundation/Gene Haas foundation&Keller Ctr Advanced Learning,Keller Fusion Robotics,Keller,Texas,USA,2018,,FIT,Keller Ctr Advanced Learning,,CMPTX
3289,7123,First Electric Cooperatives of Arkansas / Custom Tool & Die dba Axles Plus & Mt Vernon-Enola High School,Emerald City Robotics,Mount Vernon,Arkansas,USA,2018,,,Mt Vernon-Enola High School,,CMPTX
3291,7125,Gene Haas Foundation/Texas Workforce Commission/7-11&Glen Rose High School,Tigerbotics,Glen Rose,Texas,USA,2018,,FIT,Glen Rose High School,,CMPTX
3292,7126,"NH Dept of Ed /NextEra Energy Seabrook Station/Eckman Construction/LPI, Inc/Kennebunk Bank/QA Cafe/First Seacoast Bank/Generator Connection/Yim Family/Wheaton Family&Newmarket Jr Sr High School",Atom.OS,Newmarket,New Hampshire,USA,2018,,NE,Newmarket Jr Sr High School,,CMPTX
3293,7127,The Longmeadow Educational Excellence Foundation (LEEF)/Western New England University - College of Engineering/NorthStar Recycling/Raising Nerd/Guardair Corporation&Longmeadow High School,LongMetal ,Longmeadow,Massachusetts,USA,2018,,NE,Longmeadow High School,,CMPTX
3297,7133,Farmington High School,STEAM Makers,Farmington,New Hampshire,USA,2018,,NE,Farmington High School,,CMPTX
3301,7137,Marathon Petroleum/Mount Diablo Unified School District/Bishop Wisecarver/Apple/Qualcomm/Benchmark/Golden State Lumber&Ygnacio Valley High School,Project 212,Concord,California,USA,2018,,,Ygnacio Valley High School,,CMPTX
3302,7138,Texas Work Force Comission & Canyon Lake High School,Wing It,Fischer,Texas,USA,2018,,FIT,Canyon Lake High School,,CMPTX
3303,7141,Fort Madison High School / Iowa Governor's STEM Advisory Council & Ft Madison High School,Cyberhounds,Fort Madison,Iowa,USA,2018,,,Ft Madison High School,,CMPTX
3304,7142,the Argosy Foundation / Saydel High School & Saydel High School,Saydel High School Robotics Team---Vulcan Eagles,Des Moines,Iowa,USA,2018,,,Saydel High School,,CMPTX
3305,7143,Detroit Collegiate High School,The Cyber-Eagles,Detroit,Michigan,USA,2018,,FIM,Detroit Collegiate High School,,CMPTX
3306,7144,NexTech High School of Lansing,NexTech Hydra,Okemos,Michigan,USA,2018,,FIM,NexTech High School of Lansing,,CMPTX
3307,7145,Douglass Academy-Young Men,Robocanes,Detroit,Michigan,USA,2018,,FIM,Douglass Academy-Young Men,,CMPTX
3309,7147,Toyota&Central Academy,Falcons Senior Robo Team ,Ann Arbor,Michigan,USA,2018,,FIM,Central Academy,,CMPTX
3311,7150,Ogemaw Heights High School,Ogemaw Overdrive,West Branch,Michigan,USA,2018,,FIM,Ogemaw Heights High School,,CMPTX
3312,7151,Real Salt Lake Academy High School,Real Robotics,Herriman,Utah,USA,2018,,,Real Salt Lake Academy High School,,CMPTX
3313,7152,FAU High/GoBilda/Tech Garage/FAU Tech Runway/ARGOSY Foundation/State of Florida/NVIDIA/FPL & A D Henderson Univ School,Owltonomous,Boca Raton,Florida,USA,2018,,,A D Henderson Univ School,,CMPTX
3314,7153,Connecticut State Department of Education/SpaceFitters & 4-H & East Catholic High School,Aetos Dios (Eagles of Zeus),Manchester,Connecticut,USA,2018,,NE,East Catholic High School,,CMPTX
3315,7154,Flivver Nation/NASA/VFG Solutions/US Army/MJ Electric and MJ Drilling/Rudy's Body Shop/RC Fabricators&Kingsford High School,TheROK,Kingsford,Michigan,USA,2018,,FIM,Kingsford High School,,CMPTX
3316,7155,ABB/Forest Area Federal Credit Union/Manton Rotary/Home Depot/Plastic Solutions/Lutke Forest Products/Manton Family Pharmacy/Jaimie Fellows-Garno Real Estatate/Latitude 44&Manton School,The Robotic Rangers,Manton,Michigan,USA,2018,,FIM,Manton School,,CMPTX
3317,7156,Norway High School,Metal Heads,Norway,Michigan,USA,2018,,FIM,Norway High School,,CMPTX
3318,7157,Boeing/NASA&Brea-Olinda High School, μBotics,Brea,California,USA,2018,,,Brea-Olinda High School,,CMPTX
3320,7160,Floracraft/Oak Grove Funeral Home/Metalworks/Precision Design Inc./Occidental Chemical/Fastenal/Dream Weaver Lures/Carter Lumber/West Shore Bank/DMC Unlimited/Hardman Construction/Country Veterinary Clinic&Ludington High School,Ludington O-Bots,Ludington,Michigan,USA,2018,,FIM,Ludington High School,,CMPTX
3324,7164,CHASE MACHINE & ENGINEERING / LUTHER'S WELDING / AIRLINE HYDRAULICS / IGUS / PROVIDENCE SCHOOL SYSTEM & Mt Pleasant High School,RHODE REBELS,Providence,Rhode Island,USA,2018,,NE,Mt Pleasant High School,,CMPTX
3325,7165,FlexNGate Ventra&Family/Community,Perkins Pirates ,Sandusky,Ohio,USA,2018,,,Family/Community,,CMPTX
3326,7166,"Pro-MEC Engineering Services, Inc./Lions Club of Laingsburg/Laingsburg Educational Advancement Foundation/NASA/Haptix Studio/Element Manufacturing Partners/Preferred Machine, LLC/RePneu Tool&Laingsburg High School",Red Thunder Robotics,Laingsburg,Michigan,USA,2018,,FIM,Laingsburg High School,,CMPTX
3328,7168,The Hope Center,Infinity,Detroit,Michigan,USA,2018,,FIM,The Hope Center,,CMPTX
3331,7171,Wolverine High School,Wolverine Wildcats,Wolverine,Michigan,USA,2018,,FIM,Wolverine High School,,CMPTX
3332,7172,Alt Education Acad-Iosco Co,AEA Robolution,Oscoda,Michigan,USA,2018,,FIM,Alt Education Acad-Iosco Co,,CMPTX
3334,7174,Ford Motor Company/NASA/Toyota/Michigan Department of Education/Robin Hobb/Alro Steel/The Argosy Foundation&Crestwood High School,Charger Robotics,Dearborn Heights,Michigan,USA,2018,,FIM,Crestwood High School,,CMPTX
3335,7175,Clinton High School,Team Red Line,Clinton,Michigan,USA,2018,,FIM,Clinton High School,,CMPTX
3337,7178,Jay-Cee Sales and Rivet /Engineered Abrasives/FCA Foundation/Tecla Products/Michigan Department of Education/Ford &Walled Lake Western High Sch,Yeti,Walled Lake,Michigan,USA,2018,,FIM,Walled Lake Western High Sch,,CMPTX
3338,7179,Texas Workforce Commission/Team Sixty Robotics LLC/LTG International&Family/Community,Crossfire,Garland,Texas,USA,2018,,FIT,Family/Community,,CMPTX
3339,7180,Boston Scientific/Minneapolis Public Schools Community Education/Achieve Minneapolis/Amazon&Wellstone Int'L High School,Wellstone Lions,Minneapolis,Minnesota,USA,2018,,,Wellstone Int'L High School,,CMPTX
3340,7183,Tesla/Gene Haas Foundation/The Howard Hughes Corporation/Brian K. Steadman&West Career & Tech Acad,WAR Club,Las Vegas,Nevada,USA,2018,,,West Career & Tech Acad,,CMPTX
3341,7185,Glendora High School,TartanBots,Glendora,California,USA,2018,,,Glendora High School,,CMPTX
3342,7187,"Flexfab Inc/William H Craig Grant/Rotary/Toyota/TNR Machine, Inc/Osborne Farms/Chapple Realty Inc.&Delton Kellogg High School",Gear Cats,Delton,Michigan,USA,2018,,FIM,Delton Kellogg High School,,CMPTX
3343,7188,"Regina High School/DTE Foundation/State of Michigan/Department of Defense - STEM/Romund Family - Mentor and Materials/Argosy Foundation/Regina High School Kitchen/Electrosonics, Inc./Regina HS Dads Club/Regina HS Mothers Guild/RPS Tool & Engineering/Special Tool & Engineering, Inc./Welker Engineered Products/Lippert Industries/Silver Pine Medical Group/Maristela Family/Spicuzzi Family/Team 7762 AutoPilots&Regina High School",SaddleBots,Warren,Michigan,USA,2018,,FIM,Regina High School,,CMPTX
3345,7191,Academy for Business & Tech,ABT Gators,Melvindale,Michigan,USA,2018,,FIM,Academy for Business & Tech,,CMPTX
3346,7192,Barch Designs/FIRST /Croswell Lexington Community Schools/Applegate Wesleyan Youth Group/The Caughel/Hacke Families/Guardian Life Insurance Company &Croswell-Lexington High School,Blue Thunderneers,Croswell,Michigan,USA,2018,,FIM,Croswell-Lexington High School,,CMPTX
3347,7193,Ft Myers High School,Invictus,Fort Myers,Florida,USA,2018,,,Ft Myers High School,,CMPTX
3348,7195,Homeworks/THK/PMA West Michigan/Portland Products/Portland Public Schools&Portland High School,Twin River Robotics ,Portland,Michigan,USA,2018,,FIM,Portland High School,,CMPTX
3349,7196,General Motors/RECD - Robotics Engineer Center of Detroit/Ideal Group/Academy of the Americas High School/Cummins/Metro Bolt & Fastener/Eckhart USA&Academy of the Americas ES,Tech Tigers,Detroit,Michigan,USA,2018,,FIM,Academy of the Americas ES,,CMPTX
3350,7197,Consumers Energy / Eaton Areospace / Technique Inc / American 1 Credit Union & Northwest High School,Mountie MegaBots,Jackson,Michigan,USA,2018,,FIM,Northwest High School,,CMPTX
3351,7198,Bayer/IN-Mac Purdue/Oak Hill Studio/Walker Computer Solutions/White-Carroll County REMC/AndyMark/Community Foundation of White County/Baker/Milligan CPA/GT Carts/Scoreboard/Apple/NASA &Twin Lakes High School,TL Fearsome Gears,Monticello,Indiana,USA,2018,,FIN,Twin Lakes High School,,CMPTX
3354,7202,"Morrice Area Schools/Ford Motor Company/Pratt & Whitney /Shirt Smith, Inc./K & V On the Level Construction, LLC/Loc Performance&Morrice Jr Sr High School",Cyber Orioles,Morrice,Michigan,USA,2018,,FIM,Morrice Jr Sr High School,,CMPTX
3355,7203,BCPS Extended Learning Program&Battle Creek Central High Sch,21st Century Cyber Bearcats,Battle Creek,Michigan,USA,2018,,FIM,Battle Creek Central High Sch,,CMPTX
3356,7204,Prospect Charter School,Freedom Gliders,Prospect,Oregon,USA,2018,,PNW,Prospect Charter School,,CMPTX
3358,7206,,Titanium Rex,Center Line,Michigan,USA,2018,,FIM,,,CMPTX
3359,7208,Saginaw Valley State University&Charlevoix Montessori Academy,CMA Navigators,Brooklyn,New York,USA,2018,,FIM,Charlevoix Montessori Academy,,CMPTX
3360,7209,Homer Community Schools&Homer Cmty High School,Titanium Trojans (Homer Robotics Club),Homer,Michigan,USA,2018,,FIM,Homer Cmty High School,,CMPTX
3361,7210,Greenville Tool and Dye (GTD) / Builders Glass of Greenville / Elenbass Steel Supply Company & Greenville Senior High School,RoboJackets,Greenville,Michigan,USA,2018,,FIM,Greenville Senior High School,,CMPTX
3362,7211,Shannon  Precision fasteners/Fca foundation /Allied construction &Holly High School,Hollywood,Holly,Michigan,USA,2018,,FIM,Holly High School,,CMPTX
3363,7212,Ledyard Charter School,LCS Warriors,Lebanon,New Hampshire,USA,2018,,NE,Ledyard Charter School,,CMPTX
3364,7213,"DeShano Community Foundation / Nexteer Automotive / Roll Rite, LLC / Modern Machinery, Inc of Beaverton / Member's First Credit Union / Flynn Lumber & Supply Company / Brown Machine Group / The Damzyn Family & Gladwin High School",Gladwin Knights,Gladwin,Michigan,USA,2018,,FIM,Gladwin High School,,CMPTX
3365,7214,AZ First/Pima Community College/Marana Unified School District/RASA/Bayer Plant Sciences&Marana High School,Tiger-Ops Robotics,Marana,Arizona,USA,2018,,,Marana High School,,CMPTX
3366,7216,Florida Power and Light / Argosy Grant / University of Central Florida / Florida Atlantic University / Beckman Coulter Foundation & North Miami Beach Sr High Sch,CHARGERS ROBOTICS,North Miami Beach,Florida,USA,2018,,,North Miami Beach Sr High Sch,,CMPTX
3367,7218,Bradford Academy Charter Sch,Bradford Botdogs,Southfield,Michigan,USA,2018,,FIM,Bradford Academy Charter Sch,,CMPTX
3368,7219,Olivet High School,Olivet Eagles,Olivet,Michigan,USA,2018,,FIM,Olivet High School,,CMPTX
3369,7220,Livingston Christian School,Steel Falcons,Brighton,Michigan,USA,2018,,FIM,Livingston Christian School,,CMPTX
